RepName	halfLife_tani
NM_052963,	6.80 
NM_006283,	6.80 
NM_024296,	6.80 
NM_005441,	6.80 
NM_000093,	6.80 
NM_152892,	6.80 
NM_021083,	6.80 
NM_015459,	6.80 
NM_015012,	6.80 
NM_001331,	6.80 
NM_022346,	6.80 
NM_024329,	6.81 
NM_012219,	6.81 
NM_004674,	6.81 
NM_014328,	6.81 
NM_002184,NM_175767,	6.82 
NM_007255,	6.82 
NM_019118,	6.82 
NM_016238,	6.82 
NM_018373,	6.82 
NM_001383,	6.82 
NM_020894,	6.82 
NM_002946,	6.83 
NM_003348,	6.83 
NM_006331,	6.83 
NM_006923,	6.83 
NM_001829,NM_173872,	6.83 
NM_198476,	6.84 
NM_016475,	6.84 
NM_004927,	6.84 
NM_017755,	6.86 
NM_002130,	6.86 
NM_024632,	6.86 
NM_001204,	6.86 
NM_018158,	6.86 
NM_019063,	6.86 
NM_015934,	6.86 
NM_018142,	6.86 
NM_001018067,NM_015640,NM_001018069,NM_001018068,	6.86 
NM_032316,	6.86 
NM_002670,	6.86 
NM_005480,	6.86 
NM_012434,	6.86 
NM_020246,	6.86 
NM_024816,	6.86 
NM_033495,	6.86 
NM_004726,	6.86 
NM_001010982,	6.86 
NM_002815,	6.86 
NM_015138,	6.86 
NM_002502,	6.88 
NM_022777,	6.88 
NM_001039787,	6.88 
NM_031966,	6.88 
NM_181801,NM_007019,NM_181802,NM_181800,NM_181803,NM_181799,	6.88 
NM_001042497,NM_001042494,NM_005135,NM_001042495,NM_001042496,NM_133647,	6.88 
NM_004383,	6.88 
NM_016213,	6.88 
NM_006265,	6.89 
NM_181441,NM_181456,NM_181462,NM_181464,NM_181463,NM_181454,NM_181465,NM_181455,	6.89 
NM_138967,	6.89 
NM_015318,	6.90 
NM_199423,NM_199424,NM_007014,	6.90 
NM_015488,NM_022572,	6.91 
NM_018067,	6.91 
NM_001018053,NM_006212,	6.91 
NM_003906,	6.91 
NM_022091,NM_006828,	6.91 
NM_003983,NM_001076785,	6.91 
NM_021070,	6.91 
NM_173073,NM_173179,NM_015945,	6.92 
NM_032881,	6.92 
NM_032493,	6.92 
NM_033274,NM_023038,	6.93 
NM_004394,	6.93 
NM_052850,	6.93 
NM_001571,	6.93 
NM_015134,NM_201274,	6.93 
NM_002358,	6.93 
NM_001039535,NM_145060,	6.94 
NM_001539,	6.95 
NM_015987,	6.95 
NM_006804,	6.95 
NM_002503,NM_001001716,	6.96 
NM_001827,	6.96 
NM_021079,	6.96 
NM_153201,NM_006597,	6.96 
NM_005736,	6.96 
NM_025161,	6.96 
NM_006106,	6.96 
NM_021107,NM_033363,NM_033362,	6.97 
NM_012284,	6.97 
NM_004264,	6.97 
NM_178126,	6.97 
NM_004941,	6.97 
NM_001035521,NM_001521,	6.97 
NM_020160,NM_001009813,	6.97 
NM_032861,	6.97 
NM_004943,	6.98 
NM_001007527,	7.00 
NM_018356,	7.00 
NM_006062,	7.00 
NM_052902,	7.00 
NM_012229,	7.00 
NM_213650,NM_178867,NM_213649,	7.00 
NM_201262,NM_021800,	7.00 
NM_007240,	7.00 
NM_012437,	7.00 
NM_016076,	7.00 
NM_001531,	7.00 
NM_012254,	7.00 
NM_006758,NM_001025203,NM_001025204,	7.00 
NM_014220,	7.00 
NM_006545,	7.00 
NM_015466,	7.00 
NM_147190,	7.00 
NM_032704,	7.00 
NM_080911,NM_003362,	7.00 
NM_182743,NM_182729,NM_003330,NM_182742,	7.00 
NM_001003689,NM_031488,	7.00 
NM_020135,NM_130395,	7.00 
NM_017994,	7.00 
NM_015027,	7.00 
NM_016041,	7.00 
NM_003016,	7.00 
NM_014030,	7.00 
NM_006946,	7.00 
NM_020642,NM_182901,	7.00 
NM_018026,	7.00 
NM_003646,NM_201532,NM_201533,	7.00 
NM_002111,	7.00 
NM_003528,	7.03 
NM_005370,	7.03 
NM_031442,	7.03 
NM_032431,NM_172230,	7.03 
NM_006302,	7.04 
NM_001280,	7.04 
NM_001892,NM_001025105,	7.05 
NM_016940,	7.05 
NM_080648,NM_080649,NM_001641,	7.05 
NM_174913,	7.05 
NM_024843,	7.06 
NM_003171,	7.06 
NM_020963,	7.06 
NM_002768,	7.06 
NM_018428,	7.06 
NM_005697,	7.06 
NM_017623,NM_199078,	7.08 
NM_014976,	7.08 
NM_078480,NM_014281,	7.08 
NM_022111,	7.08 
NM_020888,	7.08 
NM_152332,	7.08 
NM_144570,	7.08 
NM_001002033,NM_016185,NM_001002032,	7.08 
NM_139172,	7.09 
NM_013399,	7.09 
NM_004798,	7.09 
NM_012137,	7.09 
NM_013321,	7.09 
NM_006640,	7.09 
NM_006747,NM_153253,	7.09 
NM_005085,	7.10 
NM_003394,	7.10 
NM_130906,NM_131916,NM_032472,	7.11 
NM_016065,	7.11 
NM_017861,	7.11 
NM_001001710,	7.11 
NM_018077,	7.11 
NM_006832,	7.11 
NM_003457,NM_001032293,	7.11 
NM_018304,	7.11 
NM_021972,NM_182965,	7.11 
NM_178537,	7.13 
NM_013388,	7.13 
NM_001042385,NM_001042386,NM_006036,	7.13 
NM_022452,	7.13 
NM_014230,	7.13 
NM_004172,	7.14 
NM_021982,	7.14 
NM_000341,	7.14 
NM_030929,	7.14 
NM_016143,NM_018839,NM_182483,	7.14 
NM_173831,	7.14 
NM_017846,	7.14 
NM_201446,NM_016215,	7.14 
NM_032558,	7.14 
NM_019592,	7.14 
NM_005550,	7.14 
NM_000088,	7.14 
NM_019013,	7.14 
NM_003129,	7.15 
NM_022756,	7.16 
NM_006297,	7.16 
NM_138785,	7.16 
NM_006876,	7.16 
NM_175610,NM_003257,	7.16 
NM_001037582,NM_024906,	7.16 
NM_080875,	7.17 
NM_032656,	7.17 
NM_022916,	7.17 
NM_022463,	7.17 
NM_001358,	7.17 
NM_014681,NM_194428,	7.17 
NM_024578,	7.17 
NM_052897,	7.18 
NM_054027,	7.20 
NM_182551,NM_001002257,	7.20 
NM_018246,	7.20 
NM_003196,	7.20 
NM_014455,	7.20 
NM_017827,	7.20 
NM_001035005,	7.20 
NM_000629,	7.20 
NM_153215,	7.20 
NM_207337,	7.20 
NM_152237,NM_152236,NM_006478,	7.20 
NM_152906,	7.20 
NM_015432,	7.20 
NM_019023,	7.20 
NM_000421,	7.20 
NM_144683,	7.20 
NM_016359,NM_018454,	7.20 
NM_024038,	7.22 
NM_017546,	7.23 
NM_003818,	7.23 
NM_018715,	7.23 
NM_005839,	7.23 
NM_006232,	7.23 
NM_022833,NM_001035534,	7.23 
NM_006896,	7.23 
NM_005801,	7.23 
NM_005438,	7.23 
NM_012123,NM_133645,	7.24 
NM_024519,	7.24 
NM_144765,NM_005797,	7.24 
NM_012403,	7.24 
NM_001013442,	7.25 
NM_022912,	7.25 
NM_032312,	7.25 
NM_199368,NM_015638,	7.25 
NM_007254,	7.25 
NM_005886,	7.25 
NM_030639,	7.25 
NM_017840,	7.25 
NM_004263,	7.26 
NM_080594,NM_006711,	7.26 
NM_001009555,	7.26 
NM_006058,	7.27 
NM_022909,	7.27 
NM_006463,NM_213622,NM_201647,	7.27 
NM_170719,NM_025138,	7.27 
NM_016045,	7.27 
NM_016281,	7.27 
NM_201224,NM_016355,	7.27 
NM_198212,NM_001233,	7.27 
NM_145040,	7.27 
NM_032885,	7.29 
NM_153603,	7.29 
NM_004237,	7.29 
NM_005066,	7.29 
NM_006702,	7.29 
NM_002898,	7.29 
NM_016250,NM_201541,NM_201539,NM_201536,NM_201540,NM_201538,NM_201535,NM_201537,	7.29 
NM_024098,	7.29 
NM_003768,	7.30 
NM_006784,	7.30 
NM_003157,	7.30 
NM_014445,	7.30 
NM_014740,	7.30 
NM_005831,	7.30 
NM_178276,	7.31 
NM_013346,	7.31 
NM_002766,	7.31 
NM_006336,	7.32 
NM_005732,NM_133482,	7.33 
NM_003400,	7.33 
NM_007190,	7.33 
NM_018411,NM_005144,	7.33 
NM_198584,	7.33 
NM_182948,NM_207578,NM_002731,	7.33 
NM_007199,	7.33 
NM_019082,	7.33 
NM_003470,	7.33 
NM_004785,	7.33 
NM_005229,	7.33 
NM_032564,	7.33 
NM_006099,	7.35 
NM_002676,	7.35 
NM_004200,	7.35 
NM_213636,NM_203352,NM_005451,	7.36 
NM_153818,NM_002617,	7.36 
NM_001033520,NM_015610,NM_001033518,NM_001033519,NM_016003,	7.36 
NM_013975,NM_002311,	7.36 
NM_014489,	7.36 
NM_023015,	7.37 
NM_016539,	7.37 
NM_015715,	7.37 
NM_015143,	7.37 
NM_013354,NM_054026,	7.38 
NM_023075,	7.38 
NM_017437,	7.38 
NM_032335,NM_001015877,NM_032458,	7.38 
NM_018081,	7.38 
NM_000076,	7.39 
NM_001040202,	7.39 
NM_003521,	7.40 
NM_001981,	7.40 
NM_182661,NM_022766,	7.40 
NM_001042423,NM_004207,NM_001042422,	7.40 
NM_194255,NM_003056,	7.41 
NM_030881,NM_006386,	7.41 
NM_002855,NM_203286,NM_203285,	7.41 
NM_012316,	7.41 
NM_144652,	7.42 
NM_018237,	7.43 
NM_005119,	7.43 
NM_005875,	7.43 
NM_006321,	7.43 
NM_005746,	7.43 
NM_014891,	7.43 
NM_015005,	7.43 
NM_002428,	7.43 
NM_003168,	7.43 
NM_012318,	7.43 
NM_173526,	7.44 
NM_004423,	7.45 
NM_015679,	7.45 
NM_001033873,NM_001031628,	7.45 
NM_001543,	7.45 
NM_001269,NM_001048195,NM_001048194,	7.45 
NM_015540,	7.45 
NM_012247,	7.47 
NM_000319,	7.47 
NM_015213,	7.47 
NM_005851,	7.47 
NM_080670,	7.47 
NM_018256,	7.48 
NM_004622,	7.48 
NM_152274,	7.48 
NM_017914,	7.48 
NM_018607,NM_144736,	7.50 
NM_176812,	7.50 
NM_030974,	7.50 
NM_016486,	7.50 
NM_007165,	7.50 
NM_015869,NM_005037,NM_138711,NM_138712,	7.50 
NM_033000,NM_001518,NM_033001,NM_032999,	7.50 
NM_012448,	7.50 
NM_005374,	7.50 
NM_005343,NM_176795,	7.50 
NM_152264,	7.50 
NM_015465,	7.52 
NM_007265,	7.52 
NM_014674,	7.52 
NM_018466,	7.52 
NM_015535,	7.53 
NM_006739,	7.53 
NM_017807,	7.53 
NM_004724,	7.53 
NM_139178,	7.53 
NM_001034194,NM_005033,	7.53 
NM_014601,	7.53 
NM_003246,	7.53 
NM_003162,	7.54 
NM_145330,NM_004891,	7.56 
NM_015285,NM_052834,	7.56 
NM_004656,	7.56 
NM_138815,	7.56 
NM_006070,NM_001007565,	7.56 
NM_207293,NM_207296,NM_207297,NM_207292,NM_207295,NM_021038,NM_207294,	7.56 
NM_144600,	7.56 
NM_033630,NM_016558,	7.57 
NM_024779,	7.57 
NM_004687,	7.57 
NM_002264,	7.58 
NM_014296,	7.58 
NM_004170,	7.58 
NM_145080,	7.58 
NM_001031738,NM_153342,	7.59 
NM_005082,	7.59 
NM_007173,	7.59 
NM_006000,	7.60 
NM_207370,	7.60 
NM_020175,	7.60 
NM_052859,	7.60 
NM_001024934,NM_001024935,NM_003931,NM_001024936,	7.60 
NM_025154,	7.60 
NM_138701,	7.61 
NM_015670,	7.61 
NM_020432,	7.62 
NM_020313,	7.62 
NM_001012759,NM_001012762,	7.62 
NM_001587,NM_000276,	7.62 
NM_174955,NM_174958,NM_005173,NM_174957,NM_174954,NM_174953,NM_174956,	7.62 
NM_033315,	7.62 
NM_004855,	7.62 
NM_001003897,NM_022077,	7.64 
NM_001626,	7.64 
NM_002537,	7.64 
NM_022060,	7.65 
NM_016095,	7.65 
NM_006185,	7.65 
NM_001655,	7.65 
NM_006651,	7.66 
NM_020830,	7.67 
NM_001025603,NM_000449,	7.67 
NM_033467,	7.67 
NM_014766,	7.67 
NM_016457,	7.68 
NM_138780,	7.68 
NM_004252,	7.68 
NM_001069,	7.69 
NM_001040455,	7.69 
NM_013392,	7.70 
NM_020414,	7.70 
NM_032195,NM_138927,	7.72 
NM_006148,	7.72 
NM_004102,	7.73 
NM_203486,NM_016941,	7.73 
NM_021932,	7.73 
NM_052827,NM_001798,	7.74 
NM_001034,	7.76 
NM_001759,	7.76 
NM_001077241,NM_182556,	7.77 
NM_004740,	7.79 
NM_001012980,	7.82 
NM_198282,	8.00 
NM_004661,	8.00 
NM_080656,	8.00 
NM_053000,	8.00 
NM_016604,	8.00 
NM_024563,	8.00 
NM_139267,NM_020151,	8.00 
NM_007315,NM_139266,	8.00 
NM_001430,	8.00 
NM_173355,	8.00 
NM_020909,	8.00 
NM_004521,	8.00 
NM_016567,NM_078468,NM_078469,	8.00 
NM_004193,	8.00 
NM_017452,NM_004602,NM_001037328,NM_017453,NM_017454,	8.00 
NM_001048226,NM_001048221,NM_018478,NM_001048223,NM_001048224,NM_001048225,NM_001048222,	8.00 
NM_015356,NM_182706,	8.00 
NM_001001795,	8.00 
NM_004462,	8.00 
NM_022089,	8.00 
NM_018198,	8.00 
NM_001001998,NM_002685,	8.00 
NM_199342,	8.00 
NM_018072,	8.00 
NM_007221,	8.00 
NM_201569,NM_173156,NM_014837,NM_201568,	8.00 
NM_022746,	8.00 
NM_014921,NM_001008701,	8.00 
NM_003025,	8.00 
NM_001492,	8.00 
NM_021267,NM_198207,	8.00 
NM_003370,NM_001008736,	8.00 
NM_018028,	8.00 
NM_004949,NM_024422,	8.00 
NM_017947,	8.00 
NM_014268,	8.00 
NM_001535,NM_206962,	8.00 
NM_018075,	8.00 
NM_000097,	8.00 
NM_022461,	8.00 
NM_018184,	8.00 
NM_198679,NM_005312,	8.00 
NM_032593,	8.00 
NM_014286,	8.00 
NM_024072,	8.00 
NM_003153,	8.00 
NM_002205,	8.00 
NM_007007,	8.00 
NM_014503,	8.00 
NM_018656,	8.00 
NM_032814,	8.00 
NM_017988,	8.00 
NM_014246,	8.00 
NM_024105,	8.00 
NM_015264,NM_001009880,	8.00 
NM_002883,	8.00 
NM_004175,	8.00 
NM_001098,	8.00 
NM_030666,	8.00 
NM_031922,	8.00 
NM_152734,	8.00 
NM_012453,	8.00 
NM_003302,	8.00 
NM_018238,	8.00 
NM_015379,	8.00 
NM_002632,	8.00 
NM_014977,	8.00 
NM_032374,	8.00 
NM_002528,	8.00 
NM_018332,	8.00 
NM_033201,	8.00 
NM_020312,	8.00 
NM_012320,	8.00 
NM_003688,	8.00 
NM_018196,	8.00 
NM_003828,	8.00 
NM_001654,	8.00 
NM_007294,NM_007305,NM_007298,NM_007295,NM_007299,NM_007302,NM_007296,NM_007303,NM_007304,NM_007300,NM_007297,	8.00 
NM_020795,	8.00 
NM_015531,	8.00 
NM_030792,	8.00 
NM_003311,	8.00 
NM_005387,NM_139132,NM_139131,NM_016320,	8.00 
NM_003139,	8.00 
NM_001006944,NM_003942,	8.00 
NM_001048218,NM_020680,	8.00 
NM_014659,NM_001024463,	8.00 
NM_005657,	8.00 
NM_005159,	8.00 
NM_014547,	8.00 
NM_000745,	8.00 
NM_182662,NM_016228,	8.00 
NM_014822,	8.00 
NM_032927,	8.00 
NM_003703,	8.00 
NM_014278,	8.00 
NM_003051,	8.11 
NM_018593,	8.11 
NM_133451,	8.11 
NM_012097,NM_177985,NM_001037174,	8.12 
NM_206996,	8.12 
NM_178427,NM_178426,NM_001668,	8.13 
NM_015257,	8.13 
NM_016059,	8.13 
NM_005030,	8.13 
NM_018221,	8.13 
NM_020448,	8.13 
NM_018108,NM_175748,	8.13 
NM_152623,	8.13 
NM_006464,	8.13 
NM_004504,	8.13 
NM_012233,	8.13 
NM_030918,	8.13 
NM_001006109,NM_020187,	8.13 
NM_004612,	8.13 
NM_145752,NM_006319,	8.13 
NM_016125,	8.13 
NM_015463,	8.14 
NM_017634,	8.14 
NM_199205,NM_021174,	8.14 
NM_018339,	8.14 
NM_016038,	8.14 
NM_001755,NM_022845,	8.14 
NM_003115,	8.14 
NM_032933,	8.14 
NM_004401,NM_213566,	8.15 
NM_013293,	8.15 
NM_024096,	8.15 
NM_001015047,	8.15 
NM_003999,	8.15 
NM_003124,	8.16 
NM_005481,	8.16 
NM_005035,	8.16 
NM_138777,NM_199177,	8.16 
NM_206855,NM_006775,NM_206854,NM_206853,	8.16 
NM_002645,	8.16 
NM_199053,NM_021942,	8.16 
NM_006644,	8.17 
NM_170744,	8.17 
NM_020378,	8.17 
NM_018128,	8.17 
NM_194283,NM_001012339,	8.17 
NM_003576,NM_001032296,	8.17 
NM_006462,NM_031229,	8.17 
NM_201521,NM_201522,NM_201523,NM_138343,	8.17 
NM_004507,	8.17 
NM_014377,	8.17 
NM_022087,	8.17 
NM_001042618,NM_005484,	8.17 
NM_000254,	8.18 
NM_002740,	8.18 
NM_004586,	8.18 
NM_203376,	8.19 
NM_174908,NM_178335,	8.19 
NM_014749,	8.19 
NM_033271,	8.19 
NM_001412,	8.19 
NM_032611,NM_007079,	8.20 
NM_014938,	8.20 
NM_013235,	8.21 
NM_016027,	8.21 
NM_004843,	8.21 
NM_030914,	8.21 
NM_014182,	8.21 
NM_003496,	8.21 
NM_032271,NM_206835,	8.21 
NM_006800,NM_078630,NM_078628,NM_078629,	8.21 
NM_012478,	8.21 
NM_001992,	8.22 
NM_014188,	8.22 
NM_203457,NM_203456,NM_006112,	8.22 
NM_153339,	8.22 
NM_018998,	8.22 
NM_001196,NM_197966,NM_197967,	8.22 
NM_001013680,	8.22 
NM_018199,	8.22 
NM_015399,NM_001024957,NM_001024958,	8.22 
NM_004685,	8.23 
NM_138410,NM_181472,	8.23 
NM_003901,	8.24 
NM_015359,	8.24 
NM_206900,NM_206902,NM_206901,NM_005619,	8.24 
NM_138763,NM_138764,NM_004324,NM_138761,NM_138765,	8.24 
NM_018099,	8.24 
NM_133336,NM_133331,NM_007331,NM_133335,NM_133330,NM_001042424,NM_133334,	8.24 
NM_022152,	8.24 
NM_031902,	8.25 
NM_001040409,NM_006636,	8.25 
NM_001020820,NM_138373,NM_001020821,NM_001020818,NM_001020819,	8.25 
NM_020898,	8.25 
NM_024043,NM_001042610,	8.25 
NM_001008860,NM_001008894,NM_030922,NM_001008892,	8.25 
NM_002622,	8.26 
NM_016131,	8.26 
NM_013441,	8.26 
NM_014280,	8.27 
NM_201636,NM_001060,	8.27 
NM_013300,	8.27 
NM_006544,	8.27 
NM_014216,	8.27 
NM_001008397,	8.28 
NM_001033026,NM_033420,	8.28 
NM_015076,	8.28 
NM_152551,	8.28 
NM_016147,	8.28 
NM_138773,	8.29 
NM_002079,	8.29 
NM_005526,	8.29 
NM_014176,	8.29 
NM_018188,	8.29 
NM_005367,	8.29 
NM_005850,	8.30 
NM_001005377,NM_002659,NM_001005376,	8.31 
NM_004206,NM_032970,	8.31 
NM_012381,NM_181837,	8.31 
NM_138476,	8.31 
NM_014430,	8.31 
NM_015161,	8.32 
NM_001826,	8.32 
NM_032737,	8.32 
NM_005766,NM_001001715,	8.33 
NM_006045,	8.33 
NM_006663,	8.33 
NM_015160,	8.33 
NM_002859,	8.33 
NM_005338,	8.33 
NM_032569,	8.33 
NM_005324,	8.33 
NM_014155,	8.33 
NM_000320,	8.33 
NM_018448,	8.34 
NM_000400,	8.35 
NM_015926,	8.35 
NM_175902,NM_024648,	8.35 
NM_018464,	8.36 
NM_001005855,NM_020452,	8.36 
NM_017929,	8.36 
NM_015941,NM_213619,NM_213620,	8.38 
NM_006090,NM_001007794,	8.38 
NM_173825,	8.38 
NM_001044264,	8.38 
NM_016026,	8.38 
NM_025080,	8.38 
NM_007043,	8.38 
NM_178587,NM_178586,NM_002719,NM_178588,	8.38 
NM_001039091,NM_002765,	8.38 
NM_203364,NM_005898,	8.39 
NM_030648,	8.39 
NM_004336,	8.40 
NM_024834,	8.40 
NM_017859,	8.40 
NM_018492,	8.40 
NM_017864,	8.40 
NM_004814,	8.40 
NM_138340,	8.40 
NM_001177,	8.40 
NM_017414,	8.40 
NM_018725,	8.41 
NM_017832,	8.41 
NM_020662,	8.41 
NM_016066,NM_197962,	8.42 
NM_005895,	8.42 
NM_015092,	8.42 
NM_014899,	8.43 
NM_016467,	8.43 
NM_007022,	8.43 
NM_015140,	8.43 
NM_014750,	8.43 
NM_006595,	8.43 
NM_014741,	8.43 
NM_015577,	8.44 
NM_080840,NM_002836,NM_080841,	8.44 
NM_004819,	8.44 
NM_003875,	8.44 
NM_001497,	8.44 
NM_003863,	8.44 
NM_017899,	8.44 
NM_006086,	8.44 
NM_006521,	8.44 
NM_017686,	8.46 
NM_016352,	8.46 
NM_004112,	8.46 
NM_198321,NM_017540,	8.46 
NM_138357,	8.46 
NM_020131,	8.46 
NM_018835,	8.46 
NM_199000,	8.46 
NM_004187,	8.46 
NM_017647,	8.46 
NM_014632,	8.46 
NM_014691,	8.46 
NM_024666,	8.46 
NM_005471,	8.47 
NM_015360,	8.47 
NM_023935,	8.47 
NM_001025252,NM_001025253,NM_005079,	8.47 
NM_000386,	8.47 
NM_032351,	8.47 
NM_017907,	8.47 
NM_033551,NM_015315,	8.48 
NM_199436,NM_014946,	8.48 
NM_173496,	8.48 
NM_019590,	8.48 
NM_013326,	8.48 
NM_005255,	8.48 
NM_030805,	8.50 
NM_198597,NM_004922,	8.50 
NM_006221,	8.50 
NM_017613,	8.50 
NM_147173,NM_147172,NM_001161,	8.50 
NM_001017981,	8.50 
NM_002513,	8.50 
NM_001545,	8.50 
NM_003977,	8.50 
NM_015697,	8.50 
NM_000084,	8.51 
NM_007066,NM_181804,NM_181805,	8.52 
NM_001007254,NM_001695,	8.52 
NM_006714,	8.52 
NM_022750,	8.52 
NM_152716,	8.52 
NM_017895,	8.52 
NM_018313,NM_018165,NM_181042,	8.52 
NM_002388,	8.52 
NM_145213,NM_145212,	8.53 
NM_001631,	8.53 
NM_203298,	8.53 
NM_017813,	8.53 
NM_003418,	8.53 
NM_001006620,NM_001006617,NM_024117,NM_001006621,NM_001006618,NM_001006619,	8.53 
NM_014063,NM_001014436,	8.53 
NM_015382,	8.53 
NM_004313,NM_199004,	8.53 
NM_080392,NM_080391,	8.55 
NM_019086,	8.55 
NM_005245,	8.55 
NM_001328,NM_001012614,	8.55 
NM_004736,	8.55 
NM_004283,	8.55 
NM_001013437,NM_031216,	8.55 
NM_018979,	8.55 
NM_173470,	8.55 
NM_016048,	8.57 
NM_001005369,NM_002453,	8.57 
NM_003747,	8.57 
NM_004095,	8.57 
NM_015841,NM_015840,NM_001025107,NM_001111,	8.57 
NM_002482,NM_172164,NM_152298,	8.57 
NM_012458,	8.57 
NM_001696,NM_001039366,NM_001039367,	8.57 
NM_018473,	8.57 
NM_016485,	8.57 
NM_201268,NM_003791,	8.57 
NM_052853,	8.59 
NM_033011,NM_000931,NM_000930,	8.60 
NM_001010935,NM_002884,	8.60 
NM_002340,NM_001001438,	8.60 
NM_144584,	8.61 
NM_014874,	8.61 
NM_012264,	8.61 
NM_018141,	8.61 
NM_002669,	8.61 
NM_005190,NM_001013399,	8.62 
NM_020664,	8.62 
NM_024844,	8.62 
NM_025232,	8.63 
NM_016099,NM_001002296,	8.63 
NM_020347,	8.63 
NM_004569,	8.63 
NM_032344,	8.63 
NM_002335,	8.63 
NM_006493,	8.64 
NM_198977,NM_004706,NM_199002,	8.64 
NM_002874,	8.64 
NM_012117,	8.64 
NM_014700,	8.64 
NM_000033,	8.64 
NM_003079,	8.64 
NM_015442,	8.65 
NM_001039707,NM_001039708,NM_006643,	8.65 
NM_017917,	8.65 
NM_002913,	8.65 
NM_018268,	8.67 
NM_013247,NM_145074,	8.67 
NM_032373,	8.67 
NM_006571,	8.67 
NM_022831,	8.67 
NM_015172,	8.67 
NM_001645,	8.67 
NM_001848,	8.67 
NM_016141,	8.67 
NM_173813,	8.67 
NM_001417,	8.67 
NM_014396,NM_080631,	8.67 
NM_016445,	8.67 
NM_003858,	8.67 
NM_080632,NM_023010,	8.67 
NM_002024,	8.67 
NM_003766,	8.67 
NM_005486,	8.67 
NM_032353,	8.67 
NM_001013703,	8.67 
NM_015137,	8.69 
NM_032822,	8.69 
NM_004120,	8.69 
NM_016312,	8.69 
NM_139071,NM_003076,	8.69 
NM_004458,NM_022977,	8.69 
NM_020440,	8.70 
NM_022443,	8.70 
NM_002333,	8.71 
NM_007283,NM_001003794,	8.71 
NM_017694,	8.71 
NM_018283,	8.71 
NM_004358,NM_021873,NM_021872,	8.71 
NM_199344,	8.71 
NM_006003,	8.71 
NM_181578,NM_007370,	8.71 
NM_004015,NM_004021,NM_004011,NM_004023,NM_004006,NM_004007,NM_004018,NM_000109,NM_004014,NM_004020,NM_004009,NM_004010,NM_004017,NM_004022,NM_004013,NM_004016,NM_004012,NM_004019,	8.71 
NM_002750,NM_139046,NM_139047,NM_139049,	8.73 
NM_018230,	8.73 
NM_005184,	8.73 
NM_020145,	8.73 
NM_005556,	8.73 
NM_003677,	8.73 
NM_006372,	8.73 
NM_024884,	8.73 
NM_002092,	8.73 
NM_031370,NM_001003810,NM_031369,NM_002138,	8.73 
NM_004453,	8.73 
NM_001693,	8.74 
NM_025181,	8.74 
NM_003902,	8.74 
NM_001031800,NM_152902,	8.74 
NM_033121,	8.74 
NM_003918,	8.74 
NM_006554,NM_001006635,	8.75 
NM_012325,	8.75 
NM_144569,	8.75 
NM_170711,NM_018959,	8.75 
NM_001077181,NM_033331,NM_003671,	8.75 
NM_152346,	8.75 
NM_016146,	8.75 
NM_005789,NM_176863,	8.76 
NM_199329,NM_017611,NM_014096,	8.76 
NM_020444,	8.77 
NM_004730,	8.77 
NM_017951,NM_017751,	8.77 
NM_001017964,	8.77 
NM_020960,	8.77 
NM_007260,	8.78 
NM_006496,	8.78 
NM_173827,	8.78 
NM_032485,NM_182802,	8.80 
NM_014637,	8.80 
NM_005646,	8.80 
NM_002238,NM_172362,	8.80 
NM_006830,	8.80 
NM_002566,	8.80 
NM_017660,	8.80 
NM_001032394,NM_001032395,NM_198569,NM_020455,	8.80 
NM_005692,NM_007189,	8.80 
NM_001003941,NM_002541,	8.80 
NM_004643,	8.80 
NM_001042453,NM_016542,NM_001042452,	8.80 
NM_014389,	8.80 
NM_030821,	8.80 
NM_002710,	8.82 
NM_199229,NM_006916,	8.83 
NM_002755,	8.83 
NM_177983,NM_002707,	8.83 
NM_176794,NM_176792,NM_176793,NM_032112,	8.84 
NM_014931,	8.84 
NM_012241,NM_031244,	8.84 
NM_003377,	8.84 
NM_002569,	8.84 
NM_020232,	8.85 
NM_080927,	8.85 
NM_014325,	8.85 
NM_006391,	8.85 
NM_020062,	8.86 
NM_012089,	8.86 
NM_003367,NM_207291,	8.86 
NM_002721,	8.86 
NM_024528,	8.86 
NM_004988,	8.86 
NM_004104,	8.86 
NM_002599,	8.86 
NM_003477,	8.86 
NM_002250,	8.86 
NM_005436,	8.87 
NM_004957,NM_001018078,	8.87 
NM_001325,	8.87 
NM_020751,	8.88 
NM_025150,	8.88 
NM_005628,	8.88 
NM_152924,NM_007011,	8.88 
NM_007057,NM_001005413,NM_032997,NM_001005414,	8.89 
NM_183385,NM_183386,NM_005469,	8.89 
NM_002862,	8.89 
NM_012090,NM_033044,	8.89 
NM_024710,	8.89 
NM_004461,	8.89 
NM_004704,	8.89 
NM_001006947,NM_015054,	8.89 
NM_016495,	8.89 
NM_015439,	8.89 
NM_004581,NM_182836,	8.89 
NM_001015052,NM_002434,NM_001015054,	8.89 
NM_001014449,NM_007242,NM_001014451,	8.89 
NM_001040025,	8.89 
NM_144645,	8.90 
NM_014369,	8.90 
NM_002355,	8.90 
NM_016107,	8.91 
NM_199483,NM_018840,	8.91 
NM_000052,	8.91 
NM_001035004,NM_001035003,NM_147183,NM_025221,NM_147182,NM_147181,	8.91 
NM_005733,	8.92 
NM_013238,	8.92 
NM_022362,	8.92 
NM_005826,	8.92 
NM_144691,	8.92 
NM_004629,	8.92 
NM_145030,	8.92 
NM_002139,	8.92 
NM_018127,	8.92 
