gene	comName	lfc_interaction	padj_interaction	log2FoldChange_Stress_Vs_NoStress_WT	log2FoldChange_Stress_Vs_NoStress_KO	padj_Stress_Vs_NoStress_WT	padj_Stress_Vs_NoStress_KO	stressGene	mutantDep	04NB70_02834AAA_TTAACT	05NB70_02835AAA_TGCACG	06NB70_02836AAA_TATGTC	07NB70_02837AAA_CCTAAG	08NB70_02838AAA_GTGTAG	09NB70_02839AAA_GGAGGT	01NB70_02831AAA_TCAGGA	02NB70_02832AAA_GATCAC	03NB70_02833AAA_GTCAGG	10NB70_02840AAA_GGCTGC	11NB70_02841AAA_TGTGCA	12NB70_02842AAA_CCGCAA
3705	YMR173W	DDR48	-2.51165261947205	5.04508513325442e-09	2.88011388375391	0.36615045188552	2.77120625633061e-11	1	Upregulated	Less upregulated	5181.62049599059	563.955044308185	3719.83839115578	664.880131593813	888.557765960101	902.692134189505	613.657060483645	3012.25233100808	422.50296446923	928.894739933482	479.500055213689	849.204370057508
3706	YMR173W-A		-2.17268569281579	1.99788500961491e-11	3.03117592627814	0.852422489233948	3.02853181472717e-17	1	Upregulated	Less upregulated	809.227506660065	101.144111207446	661.392262549084	92.2477669488798	139.01326571046	71.9713998880821	97.9136857959686	803.501887360021	74.2862355110734	148.42303744	70.4295855746465	143.26612187159
3707	YMR174C	PAI3	-1.46811734320871	0.0742540485316665	2.34721290213825	0.870892080517932	0.00138283277130392	1	Upregulated	-	101.153438332508	24.5197845351385	118.340563875582	15.6647151422626	40.3889893618228	21.957376237042	16.4805213715987	87.9746592000023	18.5715588777684	36.6888407155056	27.9788764611609	43.7963792249939
3708	YMR175W	SIP18	-4.22081560973786	1.67799452008651e-11	3.74755955900984	-0.462189523333457	1.32969635022508e-09	1	Upregulated	Less upregulated	179.511735632338	7.15160382274872	131.489515417313	21.7565488086981	18.7855764473594	17.0779592954771	9.69442433623452	109.088577408003	15.476299064807	11.6737220458427	21.2253545567428	14.1039187334726
3721	YMR185W	RTP1	0.792729958374085	0.694847244274675	-1.90867623675397	-1.11549997535459	0.0252152668597722	1	Downregulated	-	312.008492884779	805.066258903713	186.715111892584	991.228363724284	424.554027710323	947.82674089898	1241.85575747164	228.734113920006	662.385599973738	461.112020810786	973.471943079703	474.337056352052
3733	YMR194C-B	CMC4	-0.727764524776371	0.859210411388937	2.69085568482585	1.96782058311587	4.52701398970261e-09	0.00376144795205154	Upregulated	-	363.297560208304	55.1695152040615	402.357917176977	29.5889063798294	122.106246907836	28.0566474139981	42.6554670794319	329.611723136009	72.7386056045927	100.89431196764	26.0492987741843	109.119792306341
3735	YMR195W	ICY1	-1.2093208304936	0.0098198397888679	1.929422114492	0.712997828697984	0.00126634911157921	1	Upregulated	Less upregulated	1124.7977403312	303.432333622338	1483.20173390729	241.932822752722	433.007537111635	226.892887782767	387.776973449381	1073.29084224003	263.097084101718	383.565152934831	213.218334410916	317.709327259277
3736	YMR196W		-1.78606811756423	2.29089498584517e-12	3.91359289147729	2.12101711060237	2.18633152010747e-42	1.41483708090333e-24	Upregulated	Less upregulated	4447.189545844	344.298641180903	5404.21908365156	387.266568794825	1677.5519767492	383.034229912844	300.52715442327	4109.00308236811	270.835233634122	1741.05225940854	376.26764896044	1630.85839249681
3770	YMR229C	RRP5	1.28454352772235	0.000309473440852326	-3.40395401705024	-2.12163701393982	1.38289371908645e-30	6.8239365779284e-18	Downregulated	Less downregulated	871.201796342658	8372.48476106082	769.21366519128	9163.85835822362	1717.00168728865	9447.77105310502	9105.97277902508	685.029346304018	6910.16753243631	2316.39998881078	9264.86726401823	2446.65874450135
3774	YMR232W	FUS2	1.01670224156074	0.139205265042856	1.7180798876367	2.72535675602794	0.0491839411536383	6.63601529741599e-26	Upregulated	-	361.872863893762	111.360688097087	372.115328630995	218.435750039329	1237.96948788099	165.900176013206	136.691383140907	353.071632256009	75.8338654175541	1384.16989972135	256.63383236789	1685.78944440612
3782	YMR239C	RNT1	0.753872985930703	0.493699958270297	-2.39174137998081	-1.63523297448559	1.44273870634525e-06	0.000298805908526848	Downregulated	-	89.7558678161692	392.316552562215	73.6341286336952	423.817570793438	154.981005690715	469.643880625621	441.09630729867	58.6497728000015	328.097540173908	164.265945930786	522.915553170663	142.523810359302
3791	YMR246W	FAA4	0.32573653491725	1	-1.55542461340957	-1.233636076603	0.0124620659281374	0.18246214795104	Downregulated	-	3458.4503035516	9930.51273673108	3393.74439292084	10925.2685497758	4713.30113064248	12535.2221228802	10773.4137648574	4066.77524595211	11081.0301304018	4834.58860155685	10036.6983388089	4871.79045514635
3796	YMR250W	GAD1	-1.81383735391479	6.86655658831514e-09	5.12022816170245	3.30409399805828	8.47464247022545e-71	1.5612349219362e-74	Upregulated	Less upregulated	5240.03304488683	206.374853170749	7369.98733914038	172.311866564889	1819.38307892676	191.517114956422	151.233019645258	6243.85481228816	179.525069151761	1991.20344610517	189.098613323708	1705.8318552379
3798	YMR251W-A	HOR7	-0.475112000177491	1	3.94446049839688	3.46671518910053	3.58065798494311e-49	6.10152190162331e-05	Upregulated	-	16408.2274545845	854.10582797399	13515.8072897456	671.842227212596	7551.80173183849	251.289972490592	1124.5532230032	15318.1476599044	930.125573794898	5057.22315771685	893.394469070174	7737.85520409044
3806	YMR259C	TRM732	0.338800106030132	1	-1.90889076594594	-1.57480917177881	0.000186664264851304	1.7650152069368e-05	Downregulated	-	464.450998540812	2244.58194265413	528.587851977598	2268.77290977103	645.284550966796	1826.12179038066	2019.34858923765	655.704459904017	1857.15588777684	719.601580397302	2172.70447553567	764.580857656672
3808	YMR261C	TPS3	-2.11410770992047	1.35642456630018e-07	2.74586248051908	0.627438643555897	2.12640047187271e-08	1	Upregulated	Less upregulated	9139.42685778929	2504.08299565102	17172.5307135011	1870.19293559569	2752.08694953816	1815.14310226214	1615.09109441667	15963.2951607044	2124.895861598	2878.40632158921	1750.12696208779	2869.77630650553
3809	YMR262W		-1.51522629229429	1.41927762772276e-07	2.62298022833795	1.10450589351091	2.87334105520576e-17	1	Upregulated	Less upregulated	1718.89610349537	239.0678992176	1601.54229778287	242.80308470507	618.045465118125	298.86428767085	273.382766281813	1519.02911552004	266.19234391468	570.344705668314	231.549322437194	490.667909622389
3816	YMR269W	TMA23	0.987879075237904	0.327613415076009	-2.73859196754396	-1.74302357844922	3.32603441955627e-06	0.00126351361758531	Downregulated	-	38.4668004926439	158.356941789436	35.5021691626745	206.252082706458	63.870959921022	247.630409784418	239.452281104993	18.7679272960005	222.85870653322	78.3807051649437	239.267633185101	66.8080361059228
3830	YMR280C	CAT8	-0.0527504186579301	1	2.17954826361697	2.12217881936871	0.000130328025441229	8.9189337931433e-06	Upregulated	-	209.430358237728	39.8446498696	186.715111892584	39.1617878556565	199.12711034201	46.3544609448665	48.4721216811726	187.679272960005	38.6907476620174	200.120949357303	42.4507091134856	162.566221191079
3841	YMR290C	HAS1	0.274372783039576	1	-2.08775594578212	-1.81583480496981	8.74469157444262e-05	9.37358925837915e-14	Downregulated	-	1988.87605510115	6057.40843786816	1430.60592774036	7850.63307213061	2037.29576571613	8069.33576711294	9200.97813752018	1706.70838848004	6320.52053806716	2209.66881582022	6695.63457380886	2254.40006281875
3843	YMR291W	TDA1	-1.37000036941535	0.187970137494589	3.19888774112839	1.82417076532825	2.84394129646951e-07	7.48206019869734e-07	Upregulated	-	2212.5533764843	672.250759338379	5893.36008100396	494.30878893362	1738.60510020311	455.005629800926	335.427082033714	4106.65709145611	307.978351389659	1951.17925623371	433.190190726251	1267.86806298796
3853	YMR300C	ADE4	0.501636448550514	0.728557987003841	-2.40331739282682	-1.90760647110021	4.6366337729658e-14	8.11416028303422e-21	Downregulated	-	661.77143810493	3944.6203370904	757.379608803722	3938.8055963267	1001.27122464426	3703.47745864775	3673.21738099926	807.020873728021	4036.21879610166	1019.78300443326	3908.35960497114	1094.90948062485
3854	YMR301C	ATM1	0.397856287589196	1	-1.63362517078673	-1.24004153424347	0.0217333861814502	0.200243859619545	Downregulated	-	439.518813036321	1548.83305646958	495.715473123269	1633.48168455705	726.062529690442	1854.17843779466	1138.12541707393	434.008318720011	1521.32019807052	705.426346484493	1573.57060372943	736.373020189727
3857	YMR304W	UBP15	-1.53489205086055	2.84558802297304e-08	1.63480131647908	0.0961380736985663	0.00648899320051365	1	Upregulated	Less upregulated	1840.70763838874	696.770543873518	2043.34706958504	651.826202308594	603.956282782606	701.416185349953	580.696017740447	1889.69567961605	561.789656052493	802.985309296179	603.957816023681	707.422871210494
3866	YMR310C		0.92980406039012	0.000759744739915472	-3.04437864062775	-2.12124780528168	1.28797013261656e-30	2.83593124266586e-25	Downregulated	Less downregulated	336.94067838927	3083.36290529366	372.115328630995	3162.53193483235	741.090990848329	3104.52902907066	2896.69399166687	388.26149593601	2971.44942044294	668.737505768988	2734.21158244587	685.895837354141
3873	YMR316W	DIA1	-0.581138284601865	1	3.27810384919867	2.69422367645364	5.35488310761764e-14	2.07525738852959e-30	Upregulated	-	2303.73394061501	150.183680277723	1420.08676650698	167.960556803149	1083.92776101264	191.517114956422	244.29949327311	1628.11769292804	150.120100928628	1297.45082166652	218.042278628358	1395.5456431015
3921	YBL086C		-0.607056435959612	1	1.90192885547097	1.29259143836286	0.00239324961668255	0.286229974751801	Upregulated	-	996.575072022387	232.937953083815	911.222341841978	234.100465181591	594.563494558926	285.445891081546	241.391165972239	633.417546240016	198.096628029529	667.06983119101	225.760589376264	579.745291096953
3929	YBL078C	ATG8	-1.55889933335436	0.103081527393695	2.91004237869977	1.3424069187064	4.75248472613114e-05	0.696305366357853	Upregulated	-	769.336009852879	46.9962536923487	311.630151539031	75.7127898542692	172.827303315707	58.5530032987787	92.0970311942279	334.303704960009	46.4288971944209	150.924549306966	66.5704302006933	194.485616219464
3938	YBL071W-A	KTI11	0.974591446565051	0.0910573368015308	-1.93542881990217	-0.965290009550806	1.69942453684095e-05	1	Downregulated	-	252.171247673999	916.4269470008	285.332248455569	1012.98491253298	661.252290947052	1482.12289600034	954.9007971191	227.561118464006	1026.0786279967	575.347729402246	920.408556687846	533.721977335095
3943	YBL068W	PRS4	0.410453767643434	1	-1.80421411535082	-1.39992263407342	0.00164125126764767	0.00392875167697311	Downregulated	-	485.821443258948	2202.6939774066	661.392262549084	2353.18831914878	785.237095499624	1942.00794274283	2073.63736552056	590.016714368015	1719.41682610005	788.81007538337	2137.0072883266	893.74306079479
3947	YBL064C	PRX1	-1.74829674506311	6.73665758504647e-10	2.5518989569003	0.797960447851343	2.27306414876746e-14	1	Upregulated	Less upregulated	4398.74987114956	657.947551692882	4112.99204225355	573.502626597281	1020.99607991398	452.565921330144	784.278928801372	3679.6867454721	614.409072872836	797.982285562246	504.584565144385	882.608388110469
3958	YBL054W	TOD6	1.00311359650074	0.0535487979187942	-3.62118453050865	-2.62079154688408	4.34119384357494e-29	1.87711099973903e-33	Downregulated	-	213.704447181355	2190.43408513904	215.642805284393	2704.77414789734	422.675470065587	3322.88293720569	3226.30441909885	202.928213888005	2285.84937187199	501.136210682247	2436.09182980798	467.65625274146
3970	YBL042C	FUI1	1.96291600262408	2.89139349176289e-05	-3.07189382825859	-1.11504668423267	6.52670114227153e-10	1	Downregulated	Less downregulated	250.746551359457	3639.14468809013	395.783441406112	3402.72423368038	1492.51404874271	3291.16672708552	1954.39594618488	455.122236928012	3568.83456434449	1430.03095061573	3101.79613181491	1655.35467240231
3974	YBL039C	URA7	0.634723686023745	0.22095824955922	-2.49269185443481	-1.86309000712714	3.56843891044583e-16	1.53722490576855e-16	Downregulated	-	1077.07041379403	6466.0715134538	1313.58025901896	7194.45556006027	1762.08707076231	6928.77205702215	7007.12991023031	1259.79711974403	6862.19100533541	1942.00704605483	6165.96549873378	1940.40229312091
3985	YBL029C-A		-0.0364093728037352	1	1.8799982125995	1.83850681943754	0.0026855711526833	0.0006078131103085	Upregulated	-	424.559501733626	87.8625612509128	426.026029952094	73.9722659495734	330.626145473526	59.7728575341699	138.630268008154	444.565277824012	122.262762611975	256.821885008539	106.126772783714	287.274555255468
3987	YBL028C		1.04409199270971	0.286289638110041	-3.12668663358458	-2.07676631396601	4.41904617140276e-09	1.56490612396631e-17	Downregulated	-	157.428942756932	730.485247609333	64.4298625544833	921.60740753645	227.305475013049	1036.87610008254	1246.70296963976	112.607563776003	939.411353233783	233.474440916854	942.598700088078	234.570437883018
3997	YBL018C	POP8	-0.0623814316382089	1	-2.01868688637915	-2.09400945648329	0.00021544138030601	1.0824818102459e-09	Downregulated	-	76.9336009852879	364.731794960185	98.6171365629846	377.693687318998	79.8386999012776	320.821663907892	384.86864614851	89.1476546560023	303.335461670216	85.0514034768538	353.112716716721	84.6235124008356
4018	YBL004W	UTP20	0.328399392917019	1	-3.03407318609552	-2.70951931284245	1.11387585352971e-06	7.95394080185922e-32	Downregulated	-	296.336833424813	6590.71375150743	809.975414970647	6109.23890548242	671.584357993099	4626.90711483891	3176.86285498405	588.843718912015	3966.57545031002	983.92800100674	5560.07810502312	864.050600303269
4022	YBR001C	NTH2	-1.06584720400431	4.17275980148887e-05	1.62413739718257	0.553569647455849	0.00442178255814076	1	Upregulated	Less upregulated	1343.48862461345	442.377779321456	1312.26536386478	412.504165412915	603.017003960238	444.026941682405	414.921361590837	1225.78025152003	388.455106526655	697.087973594606	447.662023378575	635.418654518555
4027	YBR006W	UGA2	-1.24557580669055	0.0421677761574339	2.31647906869571	1.06598561538268	0.000106387429890708	1	Upregulated	Less upregulated	1133.34591821845	320.800514334728	1596.28271716618	234.100465181591	541.963880506319	220.793616605811	186.132947255703	1697.32442483204	376.074067274809	512.809932728089	257.598621211378	458.748514594003
4042	YBR018C	GAL7	0.256382975436874	1	1.99548523687123	2.24437723143917	0.00937660504390601	9.460951004303e-07	Upregulated	-	120.38683857883	33.7147037358154	128.859725108967	47.8644073791357	198.187831519642	35.3757728263455	35.8693700440677	164.219363840004	32.5002280360946	185.111878155505	32.8028206786025	178.154762949128
4058	YBR034C	HMT1	1.05797827614045	0.00100588242098093	-3.27294699897389	-2.21929534914121	3.68181509205527e-29	4.35600976765625e-32	Downregulated	Less downregulated	522.863547437049	4950.95316072004	523.328271360905	5759.39360063855	1256.75506432835	5908.97391623508	6107.48733182774	595.881691648015	4649.08023906801	1144.85859778157	5036.19776300897	1230.75248737356
4061	TLC1		0.599602734286792	1	-2.27215543887946	-1.68035517334598	0.00178128420987351	0.000532564466081327	Downregulated	-	222.252625068609	1580.50444482747	281.387562993049	850.24592744392	278.026531420919	586.749887223178	1003.37291880027	463.333205120012	2039.77621674156	215.130020559101	903.042357505057	247.932045104203
4072	YBR045C	GIP1	-0.721538515909647	0.868813274572194	2.87266715321244	2.14283024163936	7.76690156165971e-09	8.05232793993269e-09	Upregulated	-	485.109095101676	57.2128305819897	373.430223785168	59.1778127596587	296.812107868279	79.2905253004295	68.8304127872651	343.687668608009	34.0478579425753	321.027356260674	75.2535297920881	330.328622968174
4080	YBR053C		-0.190548251740574	1	1.86291535076332	1.66713635870607	0.000460755956669825	3.57131279620837e-08	Upregulated	-	1978.19083274208	692.683913117662	2502.24547839146	559.578435359714	1871.043414157	489.16154839188	522.52947172304	2456.25248486406	674.766639225584	1686.85283562427	582.732461466938	1698.40874011502
4081	YBR054W	YRO2	-1.22334892009693	0.092733893699302	2.89374351737469	1.66263019145123	1.21961854305343e-09	0.00653821414371155	Upregulated	-	1825.74832708605	382.099975672574	3508.14027133391	108.78274404349	404.829172440596	92.7089218897329	311.191021193128	3278.52229952009	456.550822411805	301.015261324943	100.338039722784	266.489832911403
4084	YBR056W		-0.381129775535848	1	2.36621255110871	1.98094762714331	4.10309601344135e-10	3.99945728292138e-16	Upregulated	-	2405.59972710479	357.580191137436	1914.48734447607	416.855475174655	1603.34894978213	381.814375677453	465.332368139257	2059.78002073605	402.383775684981	1458.38141844135	345.394405968814	1515.05779657987
4086	YBR056W-A		1.08419057820038	0.247403137120386	3.30118145026221	4.37134323657562	5.43192282517392e-13	2.69234862814147e-84	Upregulated	-	531.411725324303	58.2344882709538	648.243311007352	73.1020039972255	1237.03020905862	36.5956270617367	50.4110065484195	826.961796480021	95.9530542018032	1119.84347911191	57.8873306092985	1232.97942191042
4098	YBR066C	NRG2	0.297794538587843	1	2.5507927900855	2.84393392638134	2.22968589623696e-06	1.26187813247257e-40	Upregulated	-	1021.50725752688	103.187426585374	769.21366519128	137.501388470972	1035.0852622495	131.744257422252	160.927443981493	548.961873408014	131.548542050859	922.224041621572	147.612693053711	1077.83631584222
4104	YBR072W	HSP26	-1.63843162033632	2.89139349176289e-05	4.42223891863085	2.77799056124727	6.04218040274436e-43	7.66387959681613e-31	Upregulated	Less upregulated	2176.22362046347	82.7542728060923	1654.1381039498	177.533438278976	1491.57476992034	189.07740648564	95.0053584950982	1562.42994739204	69.6433457916313	1224.90697752449	174.626780671384	1039.97842871553
4121	YBR085W	AAC3	1.21389825891234	0.0303422453754132	-1.97447608167695	-0.770532587063921	0.0102328180148995	1	Downregulated	Less downregulated	86.9064751870845	507.763871415159	111.766088104716	640.512796928071	374.772250124821	563.572656750745	405.226937254603	177.122313856005	543.218097174724	336.87026475146	628.077537110889	377.09424824232
4122	YBR085C-A		-2.13226360674185	1.39842104106997e-19	3.28722533142692	1.15278729354223	2.30889902480121e-31	1	Upregulated	Less upregulated	4583.96039204007	468.940879234523	4329.94974269211	394.228664413609	919.553967098244	365.956270617367	415.890804024461	5101.35723814413	540.122837361763	837.172638144718	359.866238621139	768.292415218113
4130	YBR092C	PHO3	0.835223821661668	0.6030650688808	-2.36111237720728	-1.53139343348259	4.51214320671806e-05	3.2744213910789e-05	Downregulated	-	1121.23599954484	9988.74722500203	1988.12147310977	8203.95942478386	3093.04516205773	7414.27404270785	6335.30630372926	2051.56905254405	9937.33162951255	2645.76571796134	9484.83912033356	3056.09649608983
4137	YBR099C		-0.868063139199149	0.782540527848448	2.890231048822	2.01769672424159	6.09976529971921e-08	0.000524512499191439	Upregulated	-	299.186226053897	44.9529383144205	253.774764755414	43.5130976173961	172.827303315707	25.6169389432157	35.8693700440677	458.641223296012	55.7146766333051	140.918501839101	41.4859202699973	146.97767943303
4142	YBR104W	YMC2	0.847848043877277	0.11868310943884	-2.74111157609671	-1.89251402744196	6.39953695706175e-14	1.04960793905467e-08	Downregulated	-	113.975705163389	695.748886184554	84.1532898670802	668.361179403204	158.738120980187	605.047700754046	736.776249553823	121.991527424003	696.433457916313	160.096759485842	657.021202415538	206.362600416073
4156	YBR116C		-6.07783235677855	3.30731038717481e-05	7.14200983651824	0.944019393234827	4.10844886043585e-30	1	Upregulated	Less upregulated	418.860716475456	2.04331537792821	770.528560345453	0.870261952347922	0.939278822367971	4.87941694156489	3.87776973449381	791.771932800021	9.28577943888418	5.83686102292134	0	3.71155756144016
4157	YBR117C	TKL2	-7.9757051590178	3.52108074620776e-50	8.80350277028703	0.818717109338985	1.00694032564157e-109	1	Upregulated	Less upregulated	6358.41965180259	21.4548114682462	12487.5592791822	7.8323575711313	15.0284611578875	12.1985423539122	16.4805213715987	10241.4233263363	27.8573383166525	24.1812813806741	13.5070438088363	20.0424108317768
4167	YBR126C	TPS1	-1.9952846113892	5.06945648777747e-12	4.21680085267289	2.21777144479453	4.70929318375693e-62	4.6008374659858e-19	Upregulated	Less upregulated	32117.6413668859	2024.92553952685	41616.4316295795	2007.69432406666	10358.366853074	2556.81447738	1741.11861078772	35494.8424985609	2055.25251580636	11207.607001298	1879.40866711523	8757.04891046191
4171	YBR128C	ATG14	0.163800004980901	1	2.49051283235509	2.65222964645652	4.76521535142853e-06	2.01216564761107e-09	Upregulated	-	224.389669540423	34.7363614247795	172.25126519668	26.1078585704377	161.555957447291	20.7375220016508	35.8693700440677	173.603327488005	29.4049682231332	152.592223884944	27.9788764611609	166.277778752519
4176	YBR132C	AGP2	-1.91980331479797	0.0012117715892933	2.3307608046843	0.404160368493129	0.00181370863263214	1	Upregulated	Less upregulated	676.018401250354	289.129125976841	1420.08676650698	219.306011991676	265.815906730136	182.978135308683	163.835771282363	1638.67465203204	283.216272885967	276.000142655281	201.640868289056	269.459078960555
4185	YBR141C	BMT2	0.936873203303296	0.317059582705767	-2.99433596566642	-2.05206136999329	1.71266187617792e-11	2.59060752829449e-06	Downregulated	-	45.5902820653558	274.825918331344	32.8723788543282	234.100465181591	69.5066328552299	368.395979088149	285.985517918918	26.9788954880007	289.40679251189	75.8791932979774	301.014119168352	74.2311512288031
4187	YBR142W	MAK5	0.635338679948604	0.907701543003661	-2.14796962085135	-1.51253621772347	0.000106172334430884	4.88826319161358e-05	Downregulated	-	423.847153576355	1388.43279930222	310.315256384858	1507.2937014666	495.939218210289	1446.74712317399	1744.99638052221	256.886004864007	1225.72288593271	551.166448021572	1621.81004590385	575.291422023224
4192	YBR147W	RTC2	-1.35990013300637	0.166629853345783	2.99998182564683	1.64032947174693	5.2217613550183e-06	0.185010974262521	Upregulated	-	96.1670012316099	15.3248653344615	170.936370042507	24.3673346657418	91.1100457696932	31.7162101201718	17.4499638052221	191.198259328005	24.7620785036911	90.0544272107864	28.9436653046493	85.3658239131236
4194	YBR149W	ARA1	-0.82135189302922	0.00921282157007137	1.50942165039414	0.68456166045241	0.0401803103633396	1	Upregulated	Less upregulated	5657.46906504775	1623.41406776396	4662.61821669791	1783.16674036089	2795.29377536708	1693.15767872302	1915.61824883994	5007.51760166413	1793.70306161113	2724.98026041528	1614.09173515594	2764.36807176063
4200	YBR155W	CNS1	0.829812129563487	0.772853625962876	-2.11633750600944	-1.28446341467464	0.00800147405078049	0.20128129006941	Downregulated	-	267.842907133965	701.878832318338	134.119305725659	742.333445352778	322.172636072214	745.330937824037	971.381318490698	126.683509248003	608.218553246914	313.522820659775	885.676158322267	350.371033799951
4203	YBR158W	AMN1	1.05574055902483	0.00138797570718888	-1.70549618975569	-0.6539367484522	0.00479814770640376	1	Downregulated	Less downregulated	1557.90541995208	6403.75039442699	1743.55097443357	7426.81550133717	4294.38277586636	6282.2493122648	5847.67675961666	2138.37071628806	5306.82294932231	4408.49774688359	6848.07121108001	4525.13097890784
4206	YBR161W	CSH1	-1.40961301070793	4.72463342294815e-06	2.43978153751113	1.02558147631333	1.02978509272592e-13	1	Upregulated	Less upregulated	1934.02524699127	386.186606428431	2379.96022905336	239.322036895679	556.053062841839	206.155365781117	398.440840219239	2213.44242547206	407.026665404423	428.592366540224	232.514111280682	417.921381418162
4215	YBR169C	SSE2	-0.469121498806707	1	3.35858034798979	2.88792679393627	7.85828933054418e-35	1.90100556583313e-54	Upregulated	-	4707.19662324799	375.97002953879	4479.84779026785	539.562410455712	4160.06590426774	614.806534637176	433.340767829683	4213.39967795211	487.503420541419	4429.34367910831	484.323999431131	3667.76118221516
4230	YBR183W	YPC1	-0.167992324874209	1	3.5529461519517	3.38613606147718	1.9569034283887e-09	9.34324738958644e-40	Upregulated	-	749.390261449286	155.291968722544	1806.66594183388	56.567026902615	906.404063585092	79.2905253004295	58.1665460174071	1432.22745177604	123.810392518456	721.26925497528	85.8662070704595	705.938248185918
4268	YBR214W	SDS24	-0.955955269928065	0.291991524430866	4.08451942457757	3.12495273554977	1.33670641403194e-25	1.33114914022438e-69	Upregulated	-	7129.18035797001	658.969209381846	12693.9978183874	500.400622600055	5556.77351312892	569.671927927701	466.30181057288	12203.8447242243	747.505244830176	4728.69126585527	590.450772214845	4371.47249586422
4286	YBR230C	OM14	-2.39452574214749	1.35138299836139e-18	3.35658811593642	0.957457014772283	1.27367734023818e-27	1	Upregulated	Less upregulated	10646.7555585751	1202.49109991075	13254.1431540651	756.257636590345	1662.52351559131	729.472832763951	1061.53946481768	14229.6078767364	1426.9147737752	1359.15478105168	711.049377650883	1301.27208104092
4297	YBR238C		1.45903955362296	0.00165212010767021	-2.98914454793997	-1.53572492411818	3.81974712220473e-11	3.23249799449766e-07	Downregulated	Less downregulated	284.939262908474	3560.4770460399	393.153651097765	3180.80743583166	1035.0852622495	3074.03267318588	2308.24243445744	518.463991552013	3527.04855686951	1046.4657976809	2951.28907223074	1132.02505623925
4306	YBR247C	ENP1	1.28914676815024	0.000189812344460297	-3.50561458168328	-2.21434175765366	9.38149887866648e-29	5.32253449241929e-24	Downregulated	Less downregulated	272.829344234864	2441.76187662421	186.715111892584	2571.62406918811	520.360467591856	2989.86273094389	2905.41897356948	226.388123008006	2400.37398495156	626.211804030561	2592.38762245308	629.480162420251
4311	YBR252W	DUT1	0.677346947986715	0.132895807296968	-1.63439460575495	-0.960431402947957	0.0017546509841294	1	Downregulated	-	505.05484350527	1465.05712597452	489.140997352404	1183.55625519317	667.827242703628	1063.71289326115	1512.33019645258	502.042055168013	1626.55903171121	562.840170067415	1228.17619776062	580.487602609241
4326	YBR267W	REI1	1.23803128942718	0.00105026950002837	-3.43407932460815	-2.19794058598386	4.80077082000749e-29	1.89489400771219e-16	Downregulated	Less downregulated	121.811534893373	1400.69269156978	115.710773567235	1244.47459185753	282.722925532759	1661.44146860285	1259.30572127686	111.434568320003	1078.69804481705	351.879335953258	1360.35226931852	305.090031550381
4331	YBR271W	EFM2	0.646708103947258	0.775623972886542	-1.93976471509587	-1.29049758974507	0.000914896460224793	0.267064099041286	Downregulated	-	207.293313765915	643.644344047385	159.102313654949	660.528821832073	276.147973776184	822.181754653684	679.579145970039	131.375491072003	577.2659551173	324.362705416629	670.528246224374	288.759178280044
4340	YBR280C	SAF1	-1.01165344491534	0.00165212010767021	1.8483696765128	0.828370615864179	0.000164783844388479	1	Upregulated	Less upregulated	659.634393633117	186.963357080431	683.745480170027	188.846843659499	360.683067789301	222.013470841203	205.521795928172	715.527228160019	171.786919619357	353.547010531236	191.992979854173	365.959575558
4344	YBR284W		-0.507554325407692	1	3.04222975913239	2.53212341119802	6.22719428485283e-21	9.34608314352627e-27	Upregulated	-	846.981958995438	106.252399652267	825.754156820725	127.058245042797	707.276953243082	113.446443891384	104.699782831333	1005.25710579203	111.42935326661	696.254136305617	121.563394279527	723.011412968543
4393	YNL313C	EMW1	1.11538275012195	0.000823735261006095	-2.32845373252142	-1.21911997050477	7.36112903513299e-10	0.44092464466394	Downregulated	Less downregulated	241.486025314931	1508.98840659998	285.332248455569	1786.64778817028	632.134647453645	1637.04438389502	1267.06126074585	314.362782208008	1397.50980555207	793.813099117302	1593.83116944269	754.18849648464
4398	YNL308C	KRI1	1.07257806934909	0.539191673101668	-2.67436779113248	-1.60003017623256	0.000131110670531351	0.00057655093802027	Downregulated	-	363.297560208304	1087.04378105781	134.119305725659	1133.95132390934	447.096719447154	1657.78190589667	1775.04909596454	146.624432000004	1228.81814574567	467.782719122696	1572.60581488594	540.402780945687
4401	YNL305C	BXI1	-0.34900749060728	1	1.88577012751727	1.53067723054827	0.0418032304950723	6.93169509025922e-05	Upregulated	-	1741.69124452805	815.282835793354	3560.73607750083	565.67026902615	1875.73980826884	544.054988984485	555.490514466238	3306.67419046409	939.411353233783	1602.6352694364	597.204294119263	1520.25397716589
4405	YNL301C	RPL18B	0.622878022545663	0.453847626702	-2.16891600207669	-1.55063359455401	1.1773963312916e-07	4.75409839451014e-09	Downregulated	-	1295.76129807628	6140.16271067426	1360.91648456919	5301.63581370354	1833.47226126228	5289.28796465634	6080.34294368629	1737.20627033605	7348.14679597035	1790.24865945887	5026.54987457409	1774.1245143684
4407	YNL299W	TRF5	1.05986547367566	0.0225208648073708	-2.4373629749533	-1.3695758895995	1.17604665337035e-07	0.0755785608656337	Downregulated	Less downregulated	118.962142264288	510.828844482051	82.8383947129071	498.66009869536	187.855764473594	578.21090757544	541.918320395509	77.417700096002	459.646082224767	222.63455616	555.718373849266	227.147322760138
