gene	lfc_interaction	padj_interaction	log2FoldChange_Stress_Vs_NoStress_WT	log2FoldChange_Stress_Vs_NoStress_KO	padj_Stress_Vs_NoStress_WT	padj_Stress_Vs_NoStress_KO	04NB70_02834AAA_TTAACT	05NB70_02835AAA_TGCACG	06NB70_02836AAA_TATGTC	07NB70_02837AAA_CCTAAG	08NB70_02838AAA_GTGTAG	09NB70_02839AAA_GGAGGT	01NB70_02831AAA_TCAGGA	02NB70_02832AAA_GATCAC	03NB70_02833AAA_GTCAGG	10NB70_02840AAA_GGCTGC	11NB70_02841AAA_TGTGCA	12NB70_02842AAA_CCGCAA
YOR171C	-0.240277306382991	1	0.342002459540323	0.0978940782536619	1	1	1348.47506171435	814.26117810439	1124.23535681802	916.385835822362	935.521707078499	859.997235950812	1142.00318680843	1062.73388313603	804.767551369962	916.387180598651	839.366293834828	982.820442269354
YOR172W	0.0206609568825688	1	0.33867715854913	0.35603811361379	1	1	926.05260445254	499.590609903446	723.192334795221	602.221271024762	800.265556657512	597.728575341699	776.523389332385	719.046214528019	578.81358502378	734.6106515991	585.626827997403	779.427087902433
YOR173W	-2.76869267752395	4.41072505082633e-21	4.75589402631097	1.98500592353454	1.40598032084358e-56	1.14272438474072e-06	1507.32870078583	51.0828844482051	1422.71655681532	65.2696464260942	275.208694953816	74.4111083588646	48.4721216811726	1209.35831513603	52.6194168203437	262.65874603146	65.605641357205	281.336063157164
YOR174W	-0.446383305689158	1	0.324773581170023	-0.124139243039646	1	1	647.524474959507	360.645164204328	487.826102198231	385.52604489013	375.711528947189	398.89233497293	498.293410882454	398.81845504001	354.407248584079	349.377824086292	437.049346100204	409.013643270705
YOR175C	-0.00588472962278553	1	-0.45028035250449	-0.461113073024771	1	1	2618.59182612887	4126.47540572601	3129.45046693205	4167.6844897942	3024.47780802487	3876.69676007331	3263.14323157654	3547.13825894409	5196.94122596218	2865.89876225438	4000.01454510253	2969.98836066441
YOR176W	-0.481483869159892	1	0.363167439494601	-0.123610656601373	1	1	2800.24060623303	3088.47119373848	4210.29428366236	2529.85149547541	2361.34695943308	2259.17004394454	2346.05068936875	4459.72872371212	3401.69053444457	2239.68695822382	2514.23972613053	2189.81896124969
tV(AAC)O	1.09821988960626	0.854451736912098	-0.0893442575287757	1.00789047640686	1	1	35.6174078635592	24.5197845351385	22.3532176209432	18.2755009993064	58.2352869868142	13.4183965893035	30.052715442327	18.7679272960005	27.8573383166525	45.0272136053932	43.4154979569739	51.2194943478742
YOR177C	-0.624465507582458	1	0.769332819957256	0.151763150485227	1	1	40.6038449644575	20.4331537792821	28.9276933918088	46.1238834744399	49.7817775855025	30.4963558847806	16.4805213715987	19.9409227520005	15.476299064807	46.6948881833707	39.5563425830207	35.6309525898255
YOR178C	-1.62936964344681	0.292114104903603	3.86623474206204	2.22444833085838	6.99735945622944e-09	0.0257699441451852	126.085623837	22.4764691572103	355.021691626745	18.2755009993064	85.4743728354854	6.09927117695611	12.6027516371049	207.620195712005	10.8334093453649	64.2054712521347	15.4366214958129	44.5386907372819
YOR179C	-0.600579107752132	1	-0.822641139952888	-1.42131094783286	1	0.373228479707889	148.880764869678	172.660149434933	89.4128704837727	159.25793727967	71.3851904999658	201.275948839552	241.391165972239	85.6286682880022	156.31062055455	54.1994237842696	197.781712915103	84.6235124008356
YOR180C	0.0659435295697808	1	0.631973671575157	0.691076709126007	1	1	227.951410326779	167.551860990113	251.144974447068	207.992606611153	309.962011381431	176.878864131727	159.958001547869	275.653932160007	153.215360741589	315.190495237752	166.908469923477	279.1091286203
YOR181W	-0.383380774652189	1	-0.157710757311155	-0.546145698806132	1	1	495.794317460744	1014.50608514135	1044.02675241346	995.579673486023	751.423057894377	1128.36516773688	535.132223360145	903.206501120024	1151.43665042164	761.293444846741	1059.33815015016	693.318952477021
YOR182C	0.317143798692142	1	-0.62688073084256	-0.313868267378749	1	1	9739.9363543689	11759.2799999768	9216.10013559946	11584.9271096555	9903.75590304789	8162.04468900267	18616.2030528711	8766.96803814423	12008.0604443837	6940.86159354246	12405.2549495727	9357.57892390293
YOR183W	-0.160688778120604	1	0.426529351846701	0.265824948842422	1	1	314.145537356592	195.136618592144	285.332248455569	225.397845658112	274.269416131448	268.367931786069	184.194062388456	181.814295680005	198.096628029529	363.553057999101	273.035242707191	293.213047353772
YOR184W	-0.0266599242840765	1	-0.0809399549533377	-0.111742137130491	1	1	3307.43249421011	4163.25508252872	3793.47251978947	4573.22655958833	3855.73956582052	4152.38381727172	3936.90572294484	3941.2647321601	3460.50047089084	4280.92064166831	4253.75401093995	4023.32839660113
snR36	-0.946648453867365	1	-0.143896482679306	-1.07667248869644	1	1	14.9593113026949	14.3032076454974	7.88937092503877	6.96209561878338	2.81783646710391	4.87941694156489	20.3582911060925	26.9788954880007	20.1191887842491	3.33534915595505	3.85915537395323	1.48462302457606
YOR185C	-0.387752580123377	1	2.27495772922054	1.88205598509846	9.35774022280645e-11	1.44186370299582e-08	1483.82121159588	309.562279756123	1452.95914536131	326.348232130471	1313.11179367042	306.183413083197	336.396524467338	1592.92782924804	278.573383166525	1017.28149256629	259.528198898355	1002.12054158884
YOR186W	-0.334611304090241	1	4.30324715845885	3.97388672071504	5.00898918417479e-13	2.42940680105947e-15	136.770846196067	8.17326151171282	163.046999117468	10.4431434281751	167.191630381499	9.75883388312978	4.84721216811726	208.793191168005	13.9286691583263	136.749315394157	6.75352190441816	125.450645576677
YOR186C-A	0.10199043507209	1	3.43015154838549	3.5912018243062	0.194182197179303	0.0106874010245391	12.1099186736101	0	10.519161233385	4.35130976173961	23.4819705591993	0	0	17.5949318400005	4.64288971944209	28.3504678256179	0.964788843488309	19.3000993194888
YOR187W	0.137166067002819	1	-0.456066075141571	-0.324006099256785	1	1	2996.1363494826	6788.91534316646	4791.47794180688	4730.74397296331	4123.43403019539	4613.4887182496	4114.31368829793	5203.40784281614	6753.85691188176	3776.44908183011	4995.67663158246	3701.16520026812
YOR188W	0.610304206481986	0.990049750892945	-1.12066591314391	-0.511038921258269	1	1	529.27468085249	910.297000867015	399.728126868631	1051.27643843629	644.345272144428	1113.72691691219	971.381318490698	319.054764032008	810.958070995885	795.48077369528	1128.80294688132	896.712306843942
YOR189W	-0.0116248183576051	1	-0.260682136715549	-0.270934465854818	1	1	361.16051573649	223.743033883138	241.940708367856	254.116490085593	235.758984414361	315.942246966327	396.501955351992	193.544250240005	328.097540173908	258.489559586517	309.697218759747	241.993553005898
YOR190W	0.682793633491787	1	1.26406705946488	1.93809334331086	1	0.0477819615918766	39.1791486499151	22.4764691572103	39.4468546251939	21.7565488086981	78.8994210789096	9.75883388312978	15.5110789379752	45.7468227840012	12.3810392518456	75.8791932979774	27.0140876176726	77.2003972779553
YOR191W	-0.232611294385058	1	0.128149731589958	-0.106933349846975	1	1	820.625077176404	664.077497826667	731.081705720259	709.263491163557	570.142245177359	729.472832763951	697.998552208885	597.054687104016	585.004104649703	732.942977021123	697.542333842047	702.226690624478
YOR192C	0.184459239487529	1	0.00943997488574521	0.183319500762698	1	1	67.6730749407625	122.598922675692	144.638466959044	129.66903089984	111.774179861789	68.3118371819085	85.3109341588637	111.434568320003	108.334093453649	122.574081481348	120.598605436039	134.358383724134
YOR192C-C	-1.45741549203071	0.870161409812738	0.598362454215581	-0.861247257082255	1	1	10.6852223590678	4.08663075585641	13.1489515417313	9.57288147582715	2.81783646710391	8.53897964773856	8.72498190261106	11.7299545600003	10.8334093453649	9.17221017887639	18.3309880262779	8.16542663516835
YOR192C-B	-1.07877142908375	0.814683540695771	0.296470122413	-0.780005765648932	1	1	29.2062744481186	14.3032076454974	14.4638466959044	27.8483824751335	17.8462976249915	28.0566474139981	28.1138305750801	31.6708773120008	18.5715588777684	16.6767457797753	32.8028206786025	17.8154762949128
YOR192C-A	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
tM(CAU)O1	-0.674880687567812	1	1.23681062789426	0.559978451962576	1	1	17.0963557745084	1.0216576889641	14.4638466959044	8.70261952347922	2.81783646710391	1.21985423539122	6.78609703536416	10.5569591040003	10.8334093453649	8.33837288988763	6.75352190441816	14.1039187334726
YOR193W	-0.293305623704026	1	1.17022911677935	0.877139321780741	1	1	608.345326309591	129.750526498441	224.847071363605	167.090294850801	284.601483177495	175.659009896336	252.055032742097	403.510436864011	162.501140180473	341.039451196404	193.92255754115	370.413444631728
YOR194C	-0.026870627660593	1	-0.163888818084815	-0.190587541967755	1	1	474.423872742609	284.02083753202	298.4811999973	347.234518986821	320.294078427478	394.012918031365	453.699058935775	199.409227520005	343.573839238715	347.710149508314	366.619760525557	313.255458185549
YOR195W	0.589038188947187	1	-0.6682193337743	-0.0772271373438828	1	1	323.406063401118	234.981268461744	145.953362113217	214.954702229937	202.884225631482	240.311284372071	399.410282652862	93.8396364800024	255.358934569315	237.643627361797	293.295808420446	276.139882571148
YOR196C	0.428873474419412	1	-0.539946286009232	-0.111679221915557	1	1	933.888434182523	1174.90634230872	746.860447570337	1046.92512867455	943.975216479811	1112.5070626768	1111.9504713661	735.468150912019	1197.86554761606	1014.77998069932	999.521241853888	998.408984027402
YOR197W	0.0551407652736262	1	0.0948959507612691	0.146286068254174	1	1	3260.41751583021	2591.94555690193	2662.66268720058	2852.71867979649	3464.99957571545	3683.95979088149	2843.37465781758	3160.04975846408	2991.56860922719	3364.53346106966	2451.52845130379	3237.96281660039
YOR198C	-0.00509982608255585	1	-0.314154266146051	-0.32205995597422	1	1	4515.57496894204	3281.5644969527	2315.53036649888	3059.8410244553	2426.15719817647	3302.14541520404	4309.17161745624	2441.00354393606	3828.83638863324	2493.1734940764	3373.86658567862	2962.56524554153
YOR199W	-0.0612401933233638	NA	1.93632181685849	1.85521754826663	1	1	5.69878525816947	1.0216576889641	6.57447577086564	1.74052390469584	4.69639411183986	0	1.9388848672469	0	0	5.00302373393258	1.92957768697662	4.45386907372819
YOR200W	0.810133878748325	NA	3.21851936377	4.01804533147349	1	0.685506211621836	2.13704447181355	1.0216576889641	2.62979030834626	0	3.75711528947188	0	0	7.03797273600018	0	1.66767457797753	0	3.71155756144016
YOR201C	0.40380284340735	1	-0.688178226182432	-0.28423839909109	1	1	303.460314997525	451.572698522133	244.570498676202	375.082901461955	325.929751361686	394.012918031365	437.218537564177	266.269968512007	413.217185030346	341.039451196404	383.985959708347	291.728424329196
YOR202W	0.0317241969504706	1	-0.882279346728308	-0.852993953172895	1	1	732.293905674777	1040.04752736546	522.013376206732	982.525744200804	665.009406236524	1423.56989270156	1108.07270163161	560.691827968015	1173.10346911237	645.390061677302	994.697297636446	593.849209830425
YOR203W	0.878651816951623	0.852114012211197	-1.11186979225236	-0.243472446775629	1	1	24.2198373472203	80.7109574281641	42.0766449335401	63.5291225213983	61.0531234539181	68.3118371819085	53.3193338492898	46.9198182400012	106.786463547168	53.3655864952808	72.3591632616231	60.1272324953305
YOR204W	0.659521186689462	1	-1.23393840584848	-0.579873125545868	1	1	2003.83536640384	10653.8463805177	4616.59688630185	8483.31351148755	5938.12071501031	7982.72611640016	5705.16872187401	4412.80890547211	9352.32752486285	4912.96930672179	7064.1839120214	5092.99928580818
YOR205C	0.677703902493633	0.691361413783028	-0.745290510614984	-0.0710212028052846	1	1	479.410309843507	599.713063421928	376.060014093515	627.458867642852	649.041666256268	562.352802515354	785.248371234996	330.784718592009	586.551734556184	529.486678507864	684.035290033211	630.222473932539
YOR206W	1.39726892265734	0.000561401361873871	-3.32339815862081	-1.92366743436953	5.54270064276162e-20	2.98344701088148e-12	285.651611065745	2032.0771433496	178.825740967545	2121.69863982423	501.574891144497	2185.97878982107	2433.30050839486	187.679272960005	2035.13332702212	607.867383672808	2416.79605293821	682.184279792701
YOR207C	-0.0046769367348216	1	-1.04247010092854	-1.05101808489169	1	1	1501.62991552766	3454.22464638763	1722.5126519668	3850.90913913956	1673.79486145972	3908.41297019348	3381.4152084786	1422.84348812804	2637.16136064311	1959.51762912359	3593.83844199395	1910.70983262939
YOR208W	-0.0839103378367289	1	1.30173761544855	1.2128130598617	1	0.38135365606704	1354.88619512979	443.399437010421	949.354301312999	561.31895926441	1218.24463261126	480.622568744142	628.198696987997	1534.27805644804	468.931861663651	1237.41453685932	533.528230449035	1247.82565215618
YOR209C	-0.0604807454622432	1	0.0634972531570287	0.000457195726636047	1	1	5960.217031888	3839.3895951271	3441.08061847108	4752.500521772	4576.16642257676	5181.94079194191	5667.3604669627	4792.85943321612	3938.71811199337	4796.23208626336	4295.23993120995	5034.35667633743
YOR210W	0.503435937505971	1	-1.42449301893515	-0.924158152642352	0.958828344428907	1	1323.54287620986	2053.53195481785	735.026391182779	2145.19571253763	1027.57103167056	1610.20759071641	3443.4595242305	777.69598732802	2044.419106461	983.92800100674	1984.57065105545	1053.34003593672
YOR211C	0.815594101622878	0.0111574983564706	0.170082467395033	0.983631168602079	1	1	975.916975461522	792.806366636144	838.903108362456	865.040380633835	1660.64495794657	892.933300306375	766.82896499615	797.636910080021	741.314725204253	1692.68969664719	809.457839686691	1783.03225251585
YOR212W	1.18563030946227	4.04160139452313e-08	-0.69483726504271	0.486353633878613	1	1	759.363135651082	1271.96382276031	778.417931270492	1345.42497832989	1856.01495299911	1477.24347905877	1209.86415716207	708.489255424018	1117.38879247906	2037.89833428854	1361.317058162	2034.67585518149
YOR213C	0.23635337962623	1	-0.582378437384216	-0.350323471887261	1	1	474.423872742609	654.88257862599	462.843094268941	767.571041970868	606.774119249709	756.309625942558	851.17045672139	620.514596224016	803.219921463481	603.698197227864	708.155011120419	562.672126314328
YOR214C	-1.03564287320518	1	3.25769314203972	2.22324453825343	0.224991950904062	0.847954493205816	24.2198373472203	3.06497306689231	7.88937092503877	6.09183366643546	8.45350940131174	1.21985423539122	0.969442433623452	9.38396364800024	0	17.510583068764	0.964788843488309	14.8462302457606
YOR215C	-0.899291627719509	0.629724385932544	0.833673143136413	-0.0670224385468496	1	1	723.033379630252	232.937953083815	378.689804401861	279.354086703683	262.998070263032	286.665745316937	392.624185617498	415.240391424011	216.668186907297	276.833979944269	300.049330324864	296.182293402925
YOR216C	-0.427782308861987	1	-0.432157503826138	-0.858407798057786	1	1	439.518813036321	306.497306689231	194.604482817623	272.3919910849	170.948745670971	408.65116885606	403.288052387356	177.122313856005	379.169327087771	230.972929049887	453.450756439505	229.374257297002
YOR217W	-0.263799921383837	1	-0.502368511930134	-0.769006520225211	1	1	1536.53497523394	2070.90013553024	1341.19305725659	1978.10541768683	1145.92016328892	2404.3326979561	2040.67632277737	1320.79288345603	1778.22676254632	1335.80733696	1979.74670683801	1293.84896591804
YOR218C	0.15752889435747	1	1.78107363215537	1.94417404067639	1	1	7.83582972998303	3.06497306689231	7.88937092503877	3.48104780939169	9.39278822367971	3.65956270617367	0.969442433623452	12.9029500160003	4.64288971944209	9.17221017887639	0.964788843488309	12.6192957088965
YOR219C	0.00723557217156792	1	1.84294621843448	1.84555142587477	0.000653998692939941	2.88840783469581e-16	3515.43815613329	1305.67852649612	4278.66883167936	1496.85055803843	4768.71858116219	1371.11616057973	967.503548756205	3929.5347776001	961.078171924512	5399.09644620224	1345.88043666619	5165.74581401241
YOR220W	-0.147815463957291	1	3.50305109588077	3.35374758875381	1.22264847690029e-21	5.45116788449633e-90	5651.77027978958	345.320298869867	3448.96998939612	438.612023983353	4571.47002846492	498.92038227501	481.812889510855	4600.48817843212	368.335917742406	4400.1593739937	366.619760525557	4493.21158387945
YOR221C	-0.112844729483625	1	0.912977650201314	0.795739317741031	1	1	1723.88254059627	988.964642917251	1651.50831364145	1119.15687071943	1900.16105765041	1152.76225244471	997.556264198532	1752.45521126405	705.719237355197	1895.31215787146	910.760668252963	1795.65154822475
YOR222W	0.491012242584154	0.975748410317943	0.151584191254064	0.636587362037143	1	1	777.171839582862	822.434439616103	927.001083692055	764.960256113824	1389.19337828223	855.117819009247	779.431716633255	924.320419328024	738.219465391292	1307.45686913438	849.014182269712	1188.44073117314
snR35	0.379505591937102	1	-0.113522205567099	0.265242970397711	1	1	64.1113341544066	61.2994613378462	59.1702819377908	42.6428356650482	49.7817775855025	53.6735863572138	48.4721216811726	89.1476546560023	120.715132705494	45.861050894382	22.1901434002311	47.507936786434
YOR223W	0.215227623441401	1	1.54915125212791	1.76397352673147	0.335936558126027	0.00158238178990706	415.2989756891	190.028330147323	666.651843165776	137.501388470972	672.523636815467	259.82895213833	133.783055840036	417.586382336011	184.167958871203	667.903668479999	149.542270740688	526.298862212214
YOR224C	0.374758428426544	1	-2.57536587085533	-2.20520903382001	9.02777586140729e-20	2.48366396277877e-30	1218.11534893373	7109.71585750119	1196.55459029755	6689.70362769848	1680.3698132163	6777.51013183363	7221.37668806109	1354.80975168004	7922.31749127468	1359.98861834067	6748.69796020072	1401.4841351998
YOR225W	1.70169883663432	1	1.45006731977181	3.14172031211065	1	0.789137138731296	7.12348157271184	7.15160382274872	9.2042660792119	0.870261952347922	6.5749517565758	0	1.9388848672469	10.5569591040003	0	5.00302373393258	0.964788843488309	5.93849209830425
YOR226C	0.741887218977995	0.382822802816018	-1.44050803025807	-0.701500152896402	0.230692588721287	1	455.902820653558	936.860100780082	356.336586780918	1053.01696234099	820.929690749607	1335.74038775339	1189.50586605598	395.29946867201	1126.67457191795	660.3991328791	1021.71138525412	642.099458129147
YOR227W	-0.557646223900124	1	1.67808893593997	1.11590882597111	0.0537640933909151	1	2637.11287821792	1327.13333796437	4003.85574445718	1267.10140261857	2618.7093567619	1201.55642186035	922.909196809526	3923.6698003201	1018.3404784643	2919.26434874966	1295.7114168048	2722.7986270725
YOR228C	-0.142433196297885	1	0.849851896615373	0.699752392776043	1	1	267.130558976694	275.847576020308	599.592190302947	247.15439446681	426.432585355059	226.892887782767	177.407965353092	531.366941568014	315.716500922062	416.918644494381	253.739465837425	356.309525898255
YOR229W	0.335059418528035	1	-0.715637169355026	-0.384505531741126	1	1	406.750797801846	709.030436141087	494.400577969096	851.986451348616	670.645079170731	1147.88283550314	669.884721633805	416.413386880011	762.981543894983	763.794956713707	767.007130573205	707.422871210494
YOR230W	0.151287674826376	1	0.661192068907704	0.807231124583954	1	1	5676.70246529407	5209.43255602796	9263.43636114969	4733.35475882035	8869.60991962075	4417.09218635162	3861.28921312221	8991.01017024023	5927.42254182107	7967.31529628763	4983.13437661711	8209.96532590563
YOR231W	0.224744465385445	1	0.14598176969839	0.366930797414827	1	1	789.281758256472	703.922147696267	689.005060786719	831.970426444614	950.550168236387	770.947876767253	739.684576854694	782.38796915202	577.2659551173	1120.6773164009	696.577544998559	930.858636409191
YOR231C-A	1.03809774623884	NA	1.12835250315377	2.1500930251548	1	1	2.13704447181355	2.04331537792821	2.62979030834626	0.870261952347922	0.939278822367971	0	0	0	0	1.66767457797753	0	2.22693453686409
YOR232W	-0.0953150805276466	1	-0.612113276649467	-0.709481590981308	1	1	2145.59264970081	2298.72980016923	1384.5845973443	2278.34579124686	1274.60136195334	2200.61704064577	2952.92165281703	1246.89416972803	1979.41865038881	1575.11863889977	2512.31014844356	1476.45759794089
YOR233W	0.539809159076175	0.847772452714424	-0.797622449170425	-0.259881463674599	1	1	427.408894362711	717.2036976528	362.911062551783	709.263491163557	574.838639289198	829.500880066032	705.754091677873	417.586382336011	657.742710254296	680.411227814831	661.84514663298	602.014636465594
YOR234C	0.0362574780074024	1	-1.98084085969049	-1.94879029224128	0.000184135169205423	9.90448534010095e-16	1841.41998654601	6012.45549955374	1572.61460439106	6110.10916743476	1773.35841663073	6385.93692227305	8716.25692070845	2213.44242547206	7266.12241092687	1418.35722856989	5374.83864707337	1497.98463179725
YOR235W	-1.98302105927341	NA	0.242444048327453	-1.74259293713366	1	1	0.712348157271184	2.04331537792821	2.62979030834626	1.74052390469584	0.939278822367971	1.21985423539122	0.969442433623452	2.34599091200006	1.5476299064807	0	0	0
snR17a	0.119360542342744	1	-0.812664811490203	-0.702565522298234	1	1	9.2605260445254	35.7580191137436	23.6681127751163	38.2915259033086	29.1176434934071	117.106006597557	24.2360608405863	31.6708773120008	51.071786913863	22.5136068026966	16.4014103393012	54.9310519093143
YOR236W	0.433474560442096	1	-1.60711134200602	-1.17466167095961	0.0216933383998674	1	266.418210819423	679.402363161128	230.106651980297	642.253320832767	273.33013730908	668.48012099439	826.934395880804	236.945082112006	710.36212707464	275.166305366292	563.436684597172	290.986112816908
YOR237W	1.50139066500361	0.00100588242098093	1.3682341804129	2.86332119675917	1	1.06741509318716e-23	112.551008848847	45.9745960033846	86.7830801754265	53.0859790932233	458.36806531557	57.3331490633875	43.6249095130553	129.029500160003	35.595487849056	388.568176668764	62.7112748267401	427.571431077906
YOR238W	-0.016562491325266	1	0.479225025292229	0.461727800782458	1	1	716.622246214811	349.406929625723	423.396239643747	373.342377557259	526.935419348432	404.991606149886	454.668501369399	392.95347776001	284.763902792448	545.329586998651	396.528214673695	563.414437826616
YOR239W	-0.111005274537077	1	-0.520111137575831	-0.635594661028621	1	1	963.094708630641	2294.64316941337	1479.25704844477	1925.0194385936	1116.80251979552	1735.85257696171	1274.81680021484	1205.83932876803	1609.53510273992	1376.66536412045	1922.8241650722	1144.64435194814
YOR241W	-0.117048179847234	1	-0.510027843517595	-0.629389433820408	1	1	781.445928526489	898.037108599446	612.741141844678	1030.39015157994	600.199167493134	1012.47901537471	1183.68921145423	679.164369024018	841.910669125499	619.541105718651	932.950811653194	725.980659017695
YOR242C	0.976534708795287	0.584156590537901	-0.353921414163361	0.63767364443188	1	1	42.0285412789999	31.6713883578872	27.6127982376357	44.383359569744	56.3567293420783	39.0353355325191	46.5332368139257	25.8059000320007	44.8812672879402	68.3746576970786	39.5563425830207	69.0349706427869
YOR243C	0.401903204659653	1	-1.60740101642573	-1.20680450631479	0.0418032304950723	0.553192230447283	695.964149653947	1695.95176368041	544.366593827675	1995.51065673379	726.062529690442	1996.90138333543	2076.54569282143	531.366941568014	1578.58250461031	876.36299072719	1808.97908154058	939.02406304436
YOR244W	0.0826207378608138	1	0.513086252164736	0.592217481076394	1	1	874.763537129014	342.255325802974	474.677150656499	395.098926365957	569.202966354991	354.977582498846	582.634902607694	498.523068800013	357.502508397041	587.021451448089	423.542302291367	636.903277543131
YOR245C	-0.852929939869566	0.075597294943648	1.32594184785043	0.469285419028833	0.766497234204025	1	1795.11735632338	827.542728060923	2049.92154535591	753.646850733301	1130.89170213104	768.50816829647	754.226213359045	2571.20603955207	954.88765229859	1037.29358750202	769.90149710367	1045.17460930155
YOR246C	0.497987771054417	1	0.100114399294657	0.593406706430367	1	1	2126.35924945449	2706.37121806591	3210.97396649078	2733.49279232482	4377.97859105711	2950.82739541137	2078.48457768868	2676.77563059207	2621.6850615783	4260.90854673258	2610.71861047936	4029.26688869943
YOR247W	-0.0208976756663463	1	0.139493992715883	0.113472496813635	1	1	8664.29063688941	15684.4888409769	18236.2808932271	9915.76468505223	11923.205371139	10462.6897769505	7564.55930956379	19002.5263872005	18065.4838983492	11909.6979986265	9354.59262646264	8727.35644997039
YOR248W	-0.324187956792995	1	0.247804994254337	-0.0759832974445667	1	1	127.510320151542	186.963357080431	186.715111892584	114.874577709926	83.5958151907494	18.2978135308683	150.263577211635	317.881768576008	188.810848590645	77.546867875955	140.859171149293	102.438988695748
YOR249C	-0.198621831741079	1	0.689933652897601	0.486911849878682	1	1	447.354642766304	179.811753257682	298.4811999973	277.613562798987	317.476241960374	232.992158959724	302.466039290517	279.172918528007	145.477211209185	367.722244444044	253.739465837425	400.105905123249
YOR250C	-0.30936278486114	1	0.288481992723085	-0.0253838473464105	1	1	740.12973540476	680.424020850092	735.026391182779	807.603091778872	787.11565314436	890.493591835593	660.190297297571	818.750828288021	515.360758858072	840.507987300673	675.352190441816	731.176839603711
YOR251C	-0.0324534826547698	1	-0.219951986892998	-0.257643914437792	1	1	1255.15745311183	1890.06672458359	1512.1294272991	1886.7279126903	1540.41726868347	1541.89575353451	1666.47154339871	1791.16406131205	1697.75000740932	1446.7076963955	1701.88751991338	1362.14162504854
YOR252W	0.687056778296746	1	-2.66499910735573	-1.9766818175506	1.84232664460567e-06	1.31435577826709e-08	136.058498038796	459.745960033846	80.2086044045608	479.514335743705	147.466775111771	489.16154839188	821.117741279063	79.7636910080021	594.289884088587	124.241756059326	625.183170580424	138.812252797862
YOR253W	0.00205063339315422	1	-0.257415899678265	-0.259025673216097	1	1	482.259702472592	548.630178973723	500.975053739962	681.415108688423	574.838639289198	833.160442772205	598.14598154567	387.08850048001	473.574751383093	589.522963315055	556.683162692754	584.941471682969
YOR254C	-0.198055113576435	1	-1.03103395378944	-1.23251513450583	1	0.066193569500025	2889.28412589192	6004.28223804203	2631.10520350043	5805.51748411299	2356.65056532124	5466.16682878807	5837.0128928468	2838.64900352007	5071.58320353724	2438.97407029213	5626.64853522382	2484.51663162804
YOR255W	3.74687784525628	0.406909625002146	1.52013829767951	5.20533774095687	1	0.0201759046244331	2.13704447181355	2.04331537792821	3.94468546251938	0.870261952347922	9.39278822367971	0	0.969442433623452	3.51898636800009	0	18.3444203577528	0	12.6192957088965
YOR256C	-0.166970420179281	1	0.395452675220111	0.224619484850559	1	1	1044.30239855956	742.745139876903	883.609543604342	934.661336821669	1048.23516576266	884.394320658637	817.23997154457	1068.59886041603	694.885828009833	1060.64103159371	849.014182269712	1048.1438553507
YOR257W	0.0433934463618371	1	-0.168465011489166	-0.124874228488049	1	1	326.967804187474	214.548114682462	209.068329513527	237.581512990983	237.637542059097	247.630409784418	318.946560662116	178.295309312005	264.644714008199	235.97595278382	260.492987741843	218.981896124969
YOR258W	-0.196670576309392	1	-0.064607084566573	-0.26495556908072	1	1	155.291898285118	102.16576889641	97.3022414088115	140.112174328015	93.9278822367971	102.467755772863	173.530195618598	97.3586228480025	86.667274762919	92.5559390777527	109.985928157667	111.346726843205
YOR259C	-0.00177441219318227	1	0.149734544305464	0.145120290839411	1	1	3333.78937602914	1897.21832840634	2172.20679469401	1982.45672744857	2539.80993568299	2600.72922985409	2347.02013180238	2139.54371174406	2587.63720363572	2577.39106026427	2187.176308188	2457.05110567338
YOR260W	0.00872999640083372	1	-0.633959486553246	-0.628315577844975	1	1	2688.40194554145	3755.61366463204	2306.32610041967	4650.6798733473	2908.94651287361	4957.48761262993	4246.15785927072	2796.42116710407	3972.76596993595	3146.0680913546	4473.72586725529	3164.47397688388
YOR261C	-0.0982244522218466	1	0.191368382376998	0.0901909971172015	1	1	1940.43638040671	923.578550823549	1067.69486518858	1009.50386472359	1106.47045274947	979.542951019152	1551.10789379752	1054.52291494403	1049.29307659391	1105.6682451991	1195.37337708201	1220.36012620152
YOR262W	0.378782239914843	1	-0.638882781711728	-0.260771176969394	1	1	581.276096333286	804.044601214749	499.660158585789	870.261952347922	842.53310366407	989.301784902282	694.120782474391	451.603250560012	871.315637348632	775.46867875955	959.964899270867	763.838546144384
YOR263C	0.73529025578255	NA	1.50839562718542	2.28971568267391	1	1	2.13704447181355	1.0216576889641	1.31489515417313	0.870261952347922	5.63567293420783	0	0	0	0	3.33534915595505	0.964788843488309	0.742311512288031
YOR264W	0.178963352271985	1	-0.113380920731369	0.064477255348319	1	1	636.839252600439	528.197025194441	383.949385018553	561.31895926441	605.834840427341	601.388138047873	609.779290749151	408.202418688011	393.097996246097	627.879478608539	558.612740379731	587.168406219833
YOR265W	-0.324240055873723	1	-0.0769921748865245	-0.402673382082629	1	1	1232.36231207915	816.304493482318	767.898770037107	788.457328827218	699.762722664139	1240.59175739287	1084.80608322464	614.649618944016	832.624889686615	780.471702493482	814.281783904132	693.318952477021
YOR266W	-0.0136014120265081	1	0.0201135615112078	0.00133681076302984	1	1	410.312538588202	244.176187662421	245.885393830375	292.408015988902	292.115713756439	230.552450488941	411.043591856343	256.886004864007	236.787375691547	240.978976517752	284.612708829051	288.016866767756
