name	comName	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
YBL105C	PKC1	1247.22084448582	0.148763132626683	0.123948253243467	0	1	1
YBL104C	SEA4	424.287875955238	0.183455106218238	0.148675214186549	0	1	1
YBL103C	RTG3	441.03333536435	0.122623626372527	0.149078818450254	0	1	1
YBL102W	SFT2	892.082476007043	-0.260340751088997	0.158028473597147	0	1	1
YBL101C	ECM21	907.902983049434	0.143096990246823	0.141688026224953	0	1	1
YBL100W-C		1.38442942117902	-0.154109207968038	0.087567438744311	0	1	1
YBL100W-B		72.223804674198	0.738328296471051	0.191674028805603	0	1	1
YBL100W-A		0	NA	NA	NA	NA	NA
tF(GAA)B		0	NA	NA	NA	NA	NA
YBL100C		0.60678378924048	-0.0389750959271324	0.0629617878766272	0	1	1
YBL099W	ATP1	5661.73387206432	-0.336990035875981	0.159311180285826	0	1	1
YBL098W	BNA4	818.604733856045	0.160478577654881	0.128570290151856	0	1	1
YBL097W	BRN1	126.75536994241	0.0415705459982007	0.186575807183267	0	1	1
YBL096C		4.99951970651257	-0.118681277344633	0.145120746662498	0	1	1
YBL095W		193.541160770471	-0.390198629675486	0.159377604221135	0	1	1
YBL094C		8.4687657293213	0.151048658220735	0.176038467032155	0	1	1
YBL093C	ROX3	720.967823777564	0.158027187282684	0.143311195843131	0	1	1
YBL092W	RPL32	50267.9143302111	0.0478502996688008	0.164821713121354	0	1	1
YBL091C-A	SCS22	142.497246306794	-0.324230925297086	0.16364971150842	0	1	1
YBL091C	MAP2	1851.73724689441	0.0156817270538509	0.129135807349447	0	1	1
YBL090W	MRP21	239.375517586022	-0.325809295888979	0.164000924244792	0	1	1
YBL089W	AVT5	799.837063770888	-0.20668427600938	0.170025578659517	0	1	1
YBL088C	TEL1	724.336820985367	0.189692335131391	0.137124754196031	0	1	1
YBL087C	RPL23A	11860.3560432696	-0.311761789557553	0.137636758412	0	1	1
YBL086C		219.108583175035	0.10608403566036	0.155065899011121	0	1	1
YBL085W	BOI1	1080.06949592206	0.211268079852886	0.130851238539673	0	1	1
YBL084C	CDC27	492.070747844552	0.136512557684002	0.134690014910063	0	1	1
YBL083C		20.8056963679265	-0.16676063733172	0.194871544368801	0	1	1
YBL082C	ALG3	1046.50717829965	-0.142278704539918	0.175441651734922	0	1	1
YBL081W		2971.15885303965	-0.0941600830129526	0.174201075682579	0	1	1
YBL080C	PET112	133.871294961416	0.0443741021400541	0.159776539486567	0	1	1
YBL079W	NUP170	2976.69389916706	0.154863684582119	0.136228806394029	0	1	1
YBL078C	ATG8	59.6899795350492	0.0597299758305139	0.196524816046455	0	1	1
YBL077W		1.50686812548595	0.0120362037549291	0.0906162820606691	0	1	1
YBL076C	ILS1	16315.3036752896	0.0284255929333753	0.14593337048419	0	1	1
YBL075C	SSA3	284.278696255911	0.160739496081686	0.160944450073427	0	1	1
YBL074C	AAR2	99.3173520366688	0.141771814735699	0.181051900556172	0	1	1
YBL073W		0	NA	NA	NA	NA	NA
snR56		24.180340231686	-0.975262983059302	0.199881378879371	0	1	1
YBL072C	RPS8A	15663.5347483043	-0.00745324979833404	0.153573970716033	0	1	1
YBL071C-B		433.966559741409	0.117266723127015	0.164788917608154	0	1	1
YBL071W-A	KTI11	975.078072916466	0.180253009085347	0.157863818848577	0	1	1
YBL071C		5.21457310713195	-0.0597701032392137	0.159750954701501	0	1	1
YBL070C		3.47204845975941	-0.030810077092733	0.137795629142757	0	1	1
YBL069W	AST1	548.35181207955	-0.161378385254211	0.133970991304691	0	1	1
YBL068W-A		0	NA	NA	NA	NA	NA
YBL068W	PRS4	1923.14542420081	0.0792302120678015	0.139310660948524	0	1	1
YBL067C	UBP13	1414.50308034521	0.0559940607370417	0.146124518970202	0	1	1
YBL066C	SEF1	719.334867635986	-0.00596314107332177	0.139343744841676	0	1	1
YBL065W		2.27524306412686	0.00724332383437545	0.116660175384414	0	1	1
YBL064C	PRX1	555.149990190806	-0.364064699113251	0.146833284522744	0	1	1
YBL063W	KIP1	229.28185827058	0.102692129919716	0.151219000626012	0	1	1
YBL062W		1.08014217648191	-0.0465056435413276	0.0761885452570776	0	1	1
YBL061C	SKT5	715.106844116316	0.122169269055214	0.141131123183478	0	1	1
YBL060W	YEL1	243.550749745178	0.0906112151108631	0.163761966636232	0	1	1
YBL059C-A	CMC2	213.882058913407	-0.129893932086107	0.171981791997341	0	1	1
YBL059W		140.237999678662	-0.141159935888708	0.164597562804566	0	1	1
YBL058W	SHP1	1422.41004224594	0.116036611402713	0.134964481522743	0	1	1
YBL057C	PTH2	1468.91972268373	-0.0387695229916691	0.138452602719891	0	1	1
YBL056W	PTC3	2486.65540709756	0.0437369574121801	0.123814314687189	0	1	1
YBL055C		857.637073224037	0.109034580834145	0.14259054532995	0	1	1
YBL054W	TOD6	2496.38879604762	0.102508870411534	0.155774466464013	0	1	1
YBL053W		8.02196399840685	-0.0305912957586716	0.176979603766044	0	1	1
YBL052C	SAS3	578.404719734259	-0.0102018897383753	0.146202626727341	0	1	1
YBL051C	PIN4	2234.14042536607	0.14065618668971	0.165456391864006	0	1	1
YBL050W	SEC17	843.458822571825	-0.153514258644327	0.150634700455757	0	1	1
YBL049W	MOH1	19.3136446286973	-0.210304599234522	0.196749198127704	0	1	1
YBL048W	RRT1	6.95374559872629	-0.047864250853035	0.168016168998625	0	1	1
YBL047C	EDE1	4387.20423248536	-0.0168509985018587	0.173668576902345	0	1	1
YBL046W	PSY4	249.005127578912	0.091751713075392	0.164646446072953	0	1	1
YBL045C	COR1	1958.41253990483	-0.114365374456223	0.121945541008101	0	1	1
YBL044W		11.8405617044953	-0.130197823296468	0.185306375591793	0	1	1
YBL043W	ECM13	16.52779823175	0.0214847735908365	0.192868895297172	0	1	1
YBL042C	FUI1	2936.46813141494	0.0622973265068113	0.173045653468733	0	1	1
YBL041W	PRE7	1923.95578846768	-0.0220513018882779	0.128429613635198	0	1	1
YBL040C	ERD2	2134.10694223572	-0.345842086328661	0.173359382725039	0	1	1
YBL039W-B		70.5097527263625	-0.326494150826769	0.189903897293633	0	1	1
YBL039C	URA7	6283.37388099302	-0.0118137470031725	0.118640414651274	0	1	1
YBL039C-A		0	NA	NA	NA	NA	NA
YBL038W	MRPL16	263.119267984822	-0.0685441554332908	0.147778914950975	0	1	1
YBL037W	APL3	696.277418588652	0.121760635069054	0.136623728147274	0	1	1
YBL036C		1060.25097846042	0.0587884144872324	0.130191390352688	0	1	1
YBL035C	POL12	610.787821725884	0.150939217217187	0.145423292106914	0	1	1
YBL034C	STU1	543.697759976721	-0.0358148585982827	0.128462733758771	0	1	1
YBL033C	RIB1	333.360577402861	0.0609921234481274	0.153497718752091	0	1	1
YBL032W	HEK2	5242.42823680406	0.0909636481963113	0.133095633553065	0	1	1
YBL031W	SHE1	237.932628764402	0.22951093938717	0.164638713944349	0	1	1
YBL030C	PET9	7229.99953317346	-0.418570447877446	0.170005698597158	0	1	1
YBL029C-A		91.1228464550368	-0.35169988233718	0.190476795768639	0	1	1
YBL029W		68.9680779624471	0.00567227148799087	0.183055062871782	0	1	1
YBL028C		898.785201186189	-0.0128144668073166	0.160043156071627	0	1	1
YBL027W	RPL19B	17971.6887773224	-0.176982281313884	0.12705849547538	0	1	1
YBL026W	LSM2	915.556090167891	-0.261985168731299	0.160243900834066	0	1	1
YBL025W	RRN10	121.979941566072	0.0937420688592149	0.172375370697234	0	1	1
YBL024W	NCL1	3006.45151989153	0.0576135678091995	0.143160737617435	0	1	1
YBL023C	MCM2	830.836831252797	0.263850708317175	0.14257272560067	0	1	1
YBL022C	PIM1	1585.6004599964	0.14418775238452	0.119838904932097	0	1	1
YBL021C	HAP3	143.75313280115	-0.194827528651591	0.172773974582796	0	1	1
YBL020W	RFT1	2478.89514296805	-0.240416298931303	0.170600362989087	0	1	1
YBL019W	APN2	79.6347349982191	0.221714169135326	0.18328738603091	0	1	1
YBL018C	POP8	325.612269314254	-0.0102759864385603	0.148428500843597	0	1	1
YBL017C	PEP1	3184.28952002775	0.170348208968148	0.137490852645218	0	1	1
YBL016W	FUS3	1876.57967766168	0.584970973949585	0.131639326851904	0	1	1
YBL015W	ACH1	464.458490474613	-0.046071720263891	0.147804035512599	0	1	1
tI(AAU)B		0.24161947066643	-0.0111132100624961	0.0389053605439883	0	1	1
tG(GCC)B		0	NA	NA	NA	NA	NA
YBL014C	RRN6	749.531122032118	0.198294389323929	0.138216480858925	0	1	1
YBL013W	FMT1	58.556854627986	0.0693408681192352	0.200177084034827	0	1	1
YBL012C		0.14821457704505	-0.0111132100624961	0.0389053605439883	0	1	1
YBL011W	SCT1	1792.65738688499	0.180445421096311	0.154587581411812	0	1	1
YBL010C		159.080818488033	0.0407931589901642	0.172138784734239	0	1	1
YBL009W	ALK2	1044.53085997173	-0.104028716383121	0.128149672978693	0	1	1
YBL008W-A		16.5260288163201	-0.00309988196953191	0.192861839168699	0	1	1
YBL008W	HIR1	495.689917486245	0.00144839899031908	0.132655779774495	0	1	1
YBL007C	SLA1	3931.87112312773	0.0192258409487332	0.156407672184473	0	1	1
YBL006C	LDB7	460.173872220762	-0.274977893121017	0.142101195196271	0	1	1
YBL006W-A		5.06068047104889	-0.216377304926743	0.154068281281166	0	1	1
YBL005W	PDR3	670.371261780856	-0.100705122314768	0.158931291810923	0	1	1
YBL005W-A		0	NA	NA	NA	NA	NA
YBL005W-B		348.653545339708	-0.203773888900789	0.137406530472024	0	1	1
tS(AGA)B		1.73378013242078	0.00357702052649739	0.107123910964988	0	1	1
YBL004W	UTP20	4653.45635680342	0.167493315018333	0.180973121392029	0	1	1
YBL003C	HTA2	3363.32777447113	-0.3199511928021	0.145714293511673	0	1	1
YBL002W	HTB2	11083.3731169405	-0.591537908318559	0.155549769215408	0	1	1
YBL001C	ECM15	2391.18735553437	-0.109494642043872	0.122021839700366	0	1	1
YBR001C	NTH2	394.470920026677	0.0465268688273168	0.13649177744798	0	1	1
YBR002C	RER2	746.656636113792	-0.135443150188757	0.144610535590591	0	1	1
YBR003W	COQ1	1071.13571238908	-0.0345577325132008	0.12835123199556	0	1	1
YBR004C	GPI18	1018.27433336169	-0.273076133796744	0.191741949692558	0	1	1
YBR005W	RCR1	227.424273966979	-0.0305931633319582	0.163356868056415	0	1	1
YBR006W	UGA2	247.372341129435	-0.222579662008746	0.182465575596295	0	1	1
YBR007C	DSF2	292.436159894811	-0.128141766841046	0.141237003526922	0	1	1
YBR008C	FLR1	2516.8299364437	0.30830793816959	0.173421824181948	0	1	1
YBR009C	HHF1	3374.34921553876	-0.388793242203598	0.134659720215304	0	1	1
YBR010W	HHT1	3899.84271563989	-0.367197103752193	0.121259697082767	0	1	1
YBR011C	IPP1	17415.7258019005	-0.00274843960641651	0.124675694705459	0	1	1
YBR012C		52.6565845190312	-0.0243543887358154	0.199915393419265	0	1	1
YBR012W-A		0	NA	NA	NA	NA	NA
YBR012W-B		79.0188242971356	-0.0247437307484147	0.186744601418504	0	1	1
YBR013C		133.830377520553	-0.0346575609762031	0.173524117724386	0	1	1
tT(AGU)B		4.54744159257639	-0.0559676921108862	0.152112325763038	0	1	1
YBR014C	GRX7	394.534363656437	-0.583873020402226	0.141931677442189	0	1	1
YBR015C	MNN2	4103.85062361536	0.00778773225689576	0.157263591960286	0	1	1
YBR016W		1759.77490523785	0.00998582603997542	0.169798417128444	0	1	1
YBR017C	KAP104	3057.52688101413	0.194811040042966	0.114269482563564	0	1	1
YBR018C	GAL7	33.7426435471637	0.101958162959178	0.198380337809213	0	1	1
YBR019C	GAL10	43.3869987643209	-0.14019953590931	0.199560239300087	0	1	1
YBR020W	GAL1	139.046139348788	0.0111312308000513	0.192241592444499	0	1	1
YBR021W	FUR4	795.739756014597	-0.394379506461386	0.181635498814762	0	1	1
YBR022W	POA1	211.281264565158	-0.12430097747926	0.182882304896662	0	1	1
YBR023C	CHS3	3931.35791121857	-0.0326450857704143	0.159953820946259	0	1	1
YBR024W	SCO2	177.973724691756	-0.0220754264234044	0.152607581605286	0	1	1
YBR025C	OLA1	18790.0977086432	-0.0606096487616629	0.116010964336071	0	1	1
YBR026C	ETR1	611.079239210994	0.0339191571166536	0.138797076406123	0	1	1
YBR027C		79.9086292397797	0.0248841923303674	0.182410811597898	0	1	1
YBR028C	YPK3	822.91291338701	-0.0743609023788104	0.160635792695891	0	1	1
YBR029C	CDS1	3478.83172516455	-0.317886037864316	0.165163970444702	0	1	1
YBR030W	RKM3	572.85504334763	0.022192813863118	0.135721912469501	0	1	1
YBR031W	RPL4A	25653.5553804017	-0.144682291272108	0.1789960535216	0	1	1
YBR032W		2.36391847422634	-0.0582345424646098	0.121150379574166	0	1	1
YBR033W	EDS1	18.4618927943575	0.020757434561388	0.192470066847842	0	1	1
YBR034C	HMT1	5009.57355652895	0.0691476495386075	0.13445524077572	0	1	1
YBR035C	PDX3	1220.65028148848	-0.0320240036892878	0.121495758054578	0	1	1
snR161		30.2573499397663	-0.732982748936191	0.200103449188115	0	1	1
TLC1		1081.11109584257	-0.691120865110155	0.183747247476879	0	1	1
YBR036C	CSG2	2882.79850007015	-0.27578718229242	0.17058565779719	0	1	1
YBR037C	SCO1	535.856412231559	0.06708477066602	0.130862569922187	0	1	1
YBR038W	CHS2	3336.06380072763	-0.0648990072035895	0.173020623201422	0	1	1
YBR039W	ATP3	1894.49387349948	-0.150894799531916	0.154622806972402	0	1	1
YBR040W	FIG1	500.666151711418	0.883316235096836	0.18267516492086	0	1	1
YBR041W	FAT1	2492.82805731133	-0.126205288941407	0.169528176347934	0	1	1
YBR042C	CST26	1584.10826082861	-0.199115531151708	0.144141472527459	0	1	1
YBR043C	QDR3	1033.13057639202	0.263647115087364	0.160213918237701	0	1	1
YBR044C	TCM62	243.890703864006	0.105801829651237	0.15623701346718	0	1	1
tV(UAC)B		0	NA	NA	NA	NA	NA
YBR045C	GIP1	57.7307967594127	0.236313459238152	0.194395712032503	0	1	1
YBR046C	ZTA1	316.301315697022	0.140036671133488	0.144785695680409	0	1	1
YBR047W	FMP23	86.6258923711579	-0.492377782263139	0.188085467493385	0	1	1
YBR048W	RPS11B	36210.9723110994	-0.18292678828219	0.146484154074384	0	1	1
YBR049C	REB1	832.677676957874	0.19971657738602	0.146286108174066	0	1	1
YBR050C	REG2	26.0545195542486	-0.191738589104133	0.196235502939244	0	1	1
YBR051W		11.7340183569066	-0.20786443497054	0.188065429072649	0	1	1
YBR052C	RFS1	676.840653439574	-0.222039108238312	0.124866131447622	0	1	1
YBR053C		545.555569768691	-0.181970648073374	0.151330743517499	0	1	1
YBR054W	YRO2	225.303981937394	-1.48869269790086	0.167470204056523	-2.91808743324827	0.00352185582792307	1
YBR055C	PRP6	680.926049231944	0.110525553760886	0.162978714769951	0	1	1
tL(UAA)B2		0.851900477253317	0.0268550484430951	0.070620762336764	0	1	1
YBR056W		366.380865136967	-0.0898690892469498	0.147862318711637	0	1	1
tQ(UUG)B		0.971578336542303	-0.0472275601678808	0.0785368285539843	0	1	1
YBR056W-A		57.7234574580053	-0.149533430207278	0.198771548721363	0	1	1
YBR056C-B		3.4088329761063	0.0693400636221053	0.131397489584475	0	1	1
YBR057C	MUM2	231.289648433516	-0.0763793191069304	0.158535746007956	0	1	1
YBR058C	UBP14	1264.29722389449	0.129365932658822	0.150348380628961	0	1	1
YBR058C-A	TSC3	1156.14023374244	0.0993156439961801	0.159478001664	0	1	1
YBR059C	AKL1	987.03563968704	0.124598648109302	0.136027191842152	0	1	1
YBR060C	ORC2	585.743781098941	0.125492576487636	0.140922444591057	0	1	1
YBR061C	TRM7	1104.77315971249	0.00944466606760641	0.153947205981438	0	1	1
YBR062C		221.582043461519	0.0879936604597295	0.163699867211814	0	1	1
YBR063C		173.37559666953	-0.175082599309623	0.177426802350769	0	1	1
YBR064W		0.24161947066643	-0.0111132100624961	0.0389053605439883	0	1	1
YBR065C	ECM2	199.659476729683	-0.0149972711614609	0.165277155958362	0	1	1
YBR066C	NRG2	125.616023252404	0.0513877533378078	0.17381422709686	0	1	1
YBR067C	TIP1	11470.0098493651	0.18369131587741	0.163631213279695	0	1	1
YBR068C	BAP2	8966.53906531576	-0.150193153173898	0.165902298872689	0	1	1
YBR069C	TAT1	6316.11636860392	-0.145895097770753	0.150492254134194	0	1	1
YBR070C	ALG14	547.779804519654	-0.38947461584281	0.161010213800361	0	1	1
YBR071W		783.66474302115	-0.0739284922278282	0.14235878033323	0	1	1
YBR072W	HSP26	121.783035112063	0.851494686413369	0.168363052400504	0	1	1
YBR072C-A		15.1580632561174	-0.360113947168179	0.19307922492804	0	1	1
YBR073W	RDH54	802.317508011425	0.103684859495557	0.146033067428766	0	1	1
YBR074W	PFF1	3905.14931236876	-0.110588833190486	0.158412045472751	0	1	1
YBR076W	ECM8	9.00438400914458	-0.142282439131962	0.180629621526387	0	1	1
YBR076C-A		151.958716460723	-0.329422208535123	0.18874909737102	0	1	1
YBR077C	SLM4	459.753155514878	-0.247405008015944	0.154267056764127	0	1	1
YBR078W	ECM33	22790.9663921459	-0.34781851043458	0.175521273851106	0	1	1
YBR079C	RPG1	7540.52326388807	0.199161694761163	0.154592058663369	0	1	1
YBR080C	SEC18	2847.28682657219	0.0509014858646359	0.132017124889425	0	1	1
YBR081C	SPT7	498.276000397177	0.282442477614114	0.146519848268536	0	1	1
tR(UCU)B		0.160117594620905	-0.0111132100624961	0.0389053605439883	0	1	1
tD(GUC)B		0.285315134740722	0.0215175485773534	0.0445009668430657	0	1	1
YBR082C	UBC4	4245.41726606514	0.224970077640308	0.138758473647489	0	1	1
YBR083W	TEC1	1126.44000778202	0.608905362249895	0.137983770702209	0	1	1
YBR084W	MIS1	3963.76110551925	-0.0437932469611787	0.133096236097584	0	1	1
YBR084C-A	RPL19A	13626.9640552673	-0.139618321032653	0.122081819811153	0	1	1
YBR085W	AAC3	509.007830943667	0.270707659230341	0.149120461434049	0	1	1
YBR085C-A		394.116087855487	-0.297138686140659	0.146540194370976	0	1	1
YBR086C	IST2	10482.6610102443	-0.241024621871408	0.160611984703568	0	1	1
YBR087W	RFC5	737.017298287195	-0.0486282080774882	0.166568651978495	0	1	1
YBR088C	POL30	1163.46674955233	-0.0858371551681739	0.164350349898525	0	1	1
YBR089W		3.71490957224987	-0.172706734558876	0.134777879818943	0	1	1
YBR089C-A	NHP6B	662.579259438309	-0.142218710879388	0.145747248804849	0	1	1
YBR090C		564.087434256954	-0.0225424773010969	0.148158139101203	0	1	1
YBR091C	TIM12	186.465607240312	-0.227565644545729	0.177050377583267	0	1	1
YBR092C	PHO3	7959.95940889141	-0.0599907244071856	0.164106453636182	0	1	1
YBR093C	PHO5	314.560280602824	-0.0104507824797829	0.195309965462928	0	1	1
YBR094W	PBY1	849.903448257783	0.157040924686128	0.146267842004244	0	1	1
YBR095C	RXT2	289.785415126379	0.142359131783531	0.164996879763524	0	1	1
YBR096W		1561.83834798507	-0.369364530015763	0.178613320682322	0	1	1
YBR097W	VPS15	689.739329548832	0.339239435776382	0.140206004901184	0	1	1
YBR098W	MMS4	100.462955814439	0.209228481781439	0.179066496718452	0	1	1
YBR099C		38.3253968333153	-0.157962838339161	0.198939761093491	0	1	1
YBR101C	FES1	896.775539801872	0.0466991386638923	0.14405784427123	0	1	1
YBR102C	EXO84	480.03580222461	-0.00203263721862089	0.148875168191801	0	1	1
YBR103W	SIF2	275.971723955174	0.131851559571825	0.144085843461442	0	1	1
YBR103C-A		0.495301536198352	0.0158446200659572	0.0577417370540055	0	1	1
YBR104W	YMC2	628.196986165572	-0.131927324252661	0.128448591246932	0	1	1
YBR105C	VID24	754.572398374009	0.251203607739053	0.135746396749663	0	1	1
YBR106W	PHO88	8510.35087014317	-0.144143123590346	0.133559525060279	0	1	1
YBR107C	IML3	131.588396061568	-0.0133204850809036	0.167213804379997	0	1	1
YBR108W	AIM3	382.842184977468	0.260081565491689	0.152804660047794	0	1	1
YBR109C	CMD1	3370.58120938686	-0.165823491525699	0.138210330882828	0	1	1
YBR109W-A		102.475836491951	-0.192179760100263	0.186571548094761	0	1	1
YBR110W	ALG1	1558.65505824702	-0.172953506621425	0.153883144167341	0	1	1
YBR111C	YSA1	1086.1284934806	-0.0165068118678	0.118231788075451	0	1	1
YBR111W-A	SUS1	202.333131354494	-0.132551341805818	0.17902973138432	0	1	1
YBR112C	CYC8	1782.69498495335	-0.0835991589562891	0.156044517495777	0	1	1
YBR113W		0.160117594620905	-0.0111132100624961	0.0389053605439883	0	1	1
YBR114W	RAD16	262.873413318611	0.213961528025436	0.148919009071428	0	1	1
YBR115C	LYS2	4088.2705759129	-0.0147235028196762	0.142529974981573	0	1	1
YBR116C		3.23767601982373	-0.136415501669644	0.120417007128627	0	1	1
YBR117C	TKL2	15.3997581945942	-0.366725505459436	0.194544931823022	0	1	1
YBR118W	TEF2	28897.9520986098	-0.13325382505635	0.145329916427605	0	1	1
YBR119W	MUD1	134.618241714775	-0.0565232458083583	0.182286039048761	0	1	1
YBR120C	CBP6	122.024469596229	-0.351114566140765	0.191496857301563	0	1	1
YBR121C	GRS1	12186.71062792	0.00741342745778602	0.113253733270058	0	1	1
YBR121C-A		0	NA	NA	NA	NA	NA
YBR122C	MRPL36	620.75366928601	-0.41377049753994	0.161607434133892	0	1	1
YBR123C	TFC1	263.501476721995	-0.0228453554294709	0.160301343374346	0	1	1
YBR124W		0.919160887875283	-0.00346785052928096	0.071576342079252	0	1	1
YBR125C	PTC4	1043.45518547596	0.0251230039347904	0.13714465674193	0	1	1
YBR126C	TPS1	1896.35273284988	0.113365993161987	0.142718983213861	0	1	1
YBR126W-A		694.825586311783	-0.148818349244124	0.160196789168977	0	1	1
YBR126W-B		31.9076974958655	-0.261582872116007	0.200085406759173	0	1	1
YBR127C	VMA2	17950.9522227345	-0.0566650284580581	0.130436590328284	0	1	1
YBR128C	ATG14	27.0720218299475	-0.225665537831575	0.199839853021576	0	1	1
YBR129C	OPY1	277.356445206622	-0.0723634791129918	0.162721500435965	0	1	1
YBR130C	SHE3	453.046063723906	-0.114827282035199	0.167341106677221	0	1	1
YBR131W	CCZ1	352.540793557094	0.0412974941814501	0.152585504208369	0	1	1
YBR131C-A		0	NA	NA	NA	NA	NA
YBR132C	AGP2	207.759162299377	-0.210018031831883	0.179715187624024	0	1	1
YBR133C	HSL7	1896.22586646565	0.177705519422396	0.153818459583689	0	1	1
YBR134W		3.81847042250271	-0.0439964305575534	0.127495605592552	0	1	1
YBR135W	CKS1	926.027193301971	-0.0777262216731561	0.148897612074223	0	1	1
YBR136W	MEC1	752.772855992705	0.38409610448316	0.159871342730445	0	1	1
YBR137W		398.579751113262	-0.163141764879048	0.170678223169711	0	1	1
YBR138C		103.125699470809	-0.151892016122173	0.179563341964603	0	1	1
YBR139W		894.795758842074	-0.330629494172765	0.17740909763311	0	1	1
YBR140C	IRA1	2967.03500530088	-0.0359952629742612	0.165979861839612	0	1	1
YBR141C	BMT2	271.041702300445	0.0577501036287667	0.161359600915508	0	1	1
YBR141W-A		18.9346916759936	-0.233419329819071	0.197875434435479	0	1	1
YBR142W	MAK5	1381.59941948553	0.0522703070992685	0.143667262690215	0	1	1
YBR143C	SUP45	7751.82372536102	-0.0236449628728061	0.144033132102898	0	1	1
YBR144C		3.67034203762378	-0.121606649147063	0.140281346200374	0	1	1
YBR145W	ADH5	272.651026436365	-0.247977026668623	0.168071273516937	0	1	1
YBR146W	MRPS9	1054.45683075879	-0.0326307587486105	0.150883145047699	0	1	1
YBR147W	RTC2	22.0334551178338	0.269420266459718	0.199897456892691	0	1	1
YBR148W	YSW1	36.9429605048368	0.208538128633039	0.199505098087619	0	1	1
YBR149W	ARA1	1612.16371109527	-0.0677279729942455	0.123677239313821	0	1	1
YBR150C	TBS1	270.496953041703	0.193177731507981	0.16936540301473	0	1	1
YBR151W	APD1	4099.29265858236	0.108194641160579	0.143836948265724	0	1	1
YBR152W	SPP381	83.4782295485316	0.277442872859294	0.184444688061498	0	1	1
YBR153W	RIB7	205.224144158785	0.00331492769104995	0.168518656223973	0	1	1
YBR154C	RPB5	1468.87500102412	-0.13327399147453	0.14110330986477	0	1	1
YBR155W	CNS1	719.610019784172	0.0387622610325059	0.159960165395158	0	1	1
YBR156C	SLI15	169.879709797081	0.120655485119453	0.158781676450396	0	1	1
YBR157C	ICS2	214.473777140603	0.0949224272251206	0.162594254655254	0	1	1
YBR158W	AMN1	5897.77608680882	0.191795359831318	0.13067567818435	0	1	1
YBR159W	IFA38	4485.53929376061	-0.245594267157938	0.159647171248727	0	1	1
YBR160W	CDC28	738.956809492326	-0.0815115113444076	0.157475396149229	0	1	1
YBR161W	CSH1	289.596191670292	-0.69371209355942	0.143854913886443	0	1	1
YBR162C	TOS1	15661.4971385253	-0.159146066606888	0.155279517833047	0	1	1
YBR162W-A	YSY6	1051.2209636382	-0.0847017006263708	0.142274087209223	0	1	1
YBR163W	EXO5	688.688374955336	0.0555719699509341	0.142072797585689	0	1	1
YBR164C	ARL1	715.660437252345	0.0888576011401501	0.152188425487792	0	1	1
YBR165W	UBS1	465.948571859142	0.147418498204235	0.147715174356306	0	1	1
YBR166C	TYR1	1033.55858910457	0.0501239284315033	0.153893534554899	0	1	1
YBR167C	POP7	192.313343050108	-0.0327285292690501	0.181603744048408	0	1	1
YBR168W	PEX32	457.978994553605	0.0373764092645905	0.143515611534886	0	1	1
YBR169C	SSE2	453.665974904504	0.275753593450534	0.147191583447661	0	1	1
YBR170C	NPL4	631.662723112196	0.134234906757962	0.132175076942142	0	1	1
YBR171W	SEC66	1566.83141469585	-0.254144311618387	0.145302677073074	0	1	1
YBR172C	SMY2	1294.22505532058	0.0263679059240963	0.152022248975154	0	1	1
YBR173C	UMP1	1779.9930390543	-0.0414837684532004	0.14011913819762	0	1	1
YBR174C		4.21503805615993	0.0756544756746878	0.149275167458177	0	1	1
YBR175W	SWD3	689.065347868325	-0.157453925168734	0.153844338191527	0	1	1
YBR176W	ECM31	281.344278328489	-0.219689240285109	0.157299779588647	0	1	1
YBR177C	EHT1	1223.14633913607	-0.286174196376264	0.172392074850695	0	1	1
YBR178W		2.04336413040526	-0.142352716012943	0.101196171373174	0	1	1
YBR179C	FZO1	378.986390406997	0.00622295539282025	0.16687510837334	0	1	1
YBR180W	DTR1	20.8683935500693	0.0606770877298845	0.199664063511009	0	1	1
YBR181C	RPS6B	7672.60332937078	-0.209930449073878	0.114851967011214	0	1	1
YBR182C	SMP1	144.871092237866	0.196474422090572	0.170919015422357	0	1	1
YBR182C-A		2.49269490493543	-0.111236671224996	0.117076563460491	0	1	1
YBR183W	YPC1	86.7330279573675	-0.34808614815091	0.198553496999284	0	1	1
YBR184W		53.5469390061552	-0.161571267194824	0.194069400623732	0	1	1
YBR185C	MBA1	412.106274080101	-0.0999678753168329	0.152181307700009	0	1	1
YBR186W	PCH2	13.4126711350311	0.0621843520297647	0.187758001295761	0	1	1
YBR187W	GDT1	4884.08145639294	-0.345766625824812	0.172417717566266	0	1	1
YBR188C	NTC20	116.310162195473	-0.139992345554716	0.177267049014148	0	1	1
YBR189W	RPS9B	37829.7939255745	-0.194968043001631	0.131409537494677	0	1	1
YBR190W		565.478543687302	0.221300925025788	0.169784964428112	0	1	1
YBR191W	RPL21A	13734.6086799632	-0.140597889124497	0.128744674942966	0	1	1
YBR191W-A		71.8065609827024	-0.364210313151812	0.197728068372693	0	1	1
YBR192W	RIM2	377.567070309301	-0.14214010752725	0.138387956797761	0	1	1
YBR193C	MED8	563.978197096792	0.0688887468698564	0.146120902195981	0	1	1
YBR194W	AIM4	98.9708141262035	-0.243570447705165	0.191176169520788	0	1	1
YBR195C	MSI1	508.985206541097	0.223130241234674	0.161694967463906	0	1	1
YBR196C	PGI1	44455.5555643001	-0.217143930676714	0.174243174231909	0	1	1
