BLCA	BRCA	CESC	CHOL	COAD	COADREAD	HNSC	KICH	KIRC	KIRP	LIHC	LUAD	LUSC	PAAD	PCPG	PRAD	READ	SARC	STAD	STES	THCA	THYM	UCEC
TULP2	-3.09639762412526	-1.45369863574953	-3.7497849624079	-1.96574177566866	-1.48770624185785	-1.50696021758522	-0.314636540509168	-2.38465387618803	-0.868506926619603	-1.42625674728073	-0.505255975511854	-0.202834196472198	-0.453277431953845	-0.268187088410528	-1.2759234993412	-1.13529116911571	-0.557595742758984	-1.64649029877555	-2.15310816968907	-1.54309424069856	-0.937426724523168	-0.335907517632908	-2.55907695203852
TXLNB	-2.02845795855596	0.121789402252063	-2.95291463671831	0.0622002757035701	-1.55880427633788	-1.71744250725929	-2.16487343649488	1.28295006003177	1.86701733287178	1.83269159151445	-0.109287245713672	-0.675078531253613	-0.827906174422494	-1.35743879782189	-1.12379731518684	0.842547363089116	-2.22269865726426	2.30131034377378	-1.95600854540211	-1.78561005588638	-1.25913458395922	-0.508186277261893	-3.64861275262729
TXNDC2	0.290828700939744	1.40566073533906	1.64751674999196	0.68586780599198	-0.0953275486121919	0.0654597382403234	1.92648403289853	1.68540443026566	0.779256718760614	0.136447992320576	0.0176355118691685	0.616059242773215	0.243010600169586	-0.366096114798517	-1.06355734879115	-0.64163521702851	0.436130680236964	0.349285386399628	-0.726902313534516	-0.486120815173879	-0.0147122847341465	-0.326594747384136	-0.671605029405935
UBE2U	-0.152406255286401	0.744419566056429	NA	3.58909477221004	0.117750322699765	0.115271961041253	-0.261026238336756	-0.170954334431979	0.0292391896005019	0.386254789012365	0.618725737904103	0.740888583971294	0.889592334738345	-0.385386138563445	NA	-0.0315694289826721	0.104910922370837	NA	-0.0768253106318221	-0.364483391363569	-0.0318999865005292	NA	2.76043938655998
UCP3	0.344148889274332	-0.351319763425116	-0.0731695718211748	0.720672194107139	-0.552831151389599	-0.504858230132146	-2.33615629908113	0.327185949942161	0.251151445551364	-0.337234505089604	0.269352911217857	-0.62928690783594	-0.550166564200322	-0.613551694119301	0.0812703226724706	0.00705898041245852	-0.234729758774349	0.208385425457919	0.0454810962164484	0.00857454838375354	-0.386126943966032	-0.268844433441012	0.463636233593117
USP2	-2.59727061231711	-1.30260946519138	-0.665746855555009	-3.3457545083992	-4.0302740039502	-3.87389598623851	-1.51410810008232	-1.27269313676452	-2.43617539701849	-2.18936489118481	-0.857707100018356	-1.20371347811642	-1.22288812851202	-0.204019524474523	-3.11665101205799	-1.34073230832462	-2.88784940296918	-2.99951696820606	-2.20854855942613	-2.00483741442148	-0.919927394863735	-0.697040051902995	-1.96928972186231
USP35	0.590022637053609	0.464389109230126	-0.728995400126515	-0.29993481514352	0.439655212965122	0.461255360094566	0.442769138783135	0.7939325170187	-0.021266274799143	0.21280491510945	0.643183438377226	0.420472340148092	0.406385320918129	0.327838517100104	-0.439191495794539	-0.198419193117162	0.586883034914162	-0.18677238999496	0.0744199436959105	0.179443803725604	0.61335434279498	-0.194239577855557	0.218290309645853
UVRAG	-0.00268620082301379	-0.419579865662741	-0.688957670860931	-0.0347051283693388	-0.0862943816221907	-0.12015682406634	0.349323400334902	0.405174012350152	0.186480017680497	-0.174671402021511	-0.118141213606703	-0.547388149704786	-0.367508752968032	-0.554825345852829	-0.651009564634966	-0.202094666192189	-0.223086917210692	0.0401465876552225	-0.070443791966592	-0.0846592696056462	-0.359133121410952	-0.44409296476805	-0.723475652244908
VCX3A	3.2597899213111	0.996184928098131	0.858946840969764	0.0445399161211179	0.804895266485195	0.879874307533561	1.07992321432154	2.65725033406606	-0.087578536452329	1.69199985169531	3.45185204577534	2.69547618033328	3.86764908010226	-0.299556981813164	-0.175197607211889	0.60339590871072	0.452133968704935	-0.190932051392348	1.26923041521983	2.19922118623805	-0.403580860542778	0.0484446787429497	-0.151902546231285
VGF	2.29837635932845	3.45397257221979	2.42222831047645	1.96500394114403	1.34054119322497	1.24589797588509	1.95345685982717	-2.19070718230234	-1.00459279068845	3.81113295502679	2.68429407202879	3.05527401439381	3.73772515079086	1.04686985716339	6.32060448997027	1.00312016677558	0.699275326679738	-0.149290163528906	0.289178485991277	0.0816712372934827	2.6408906023977	-0.155265250162717	1.38494995398651
VN1R5	0.259204597191263	0.879468092438789	0.896729050372106	1.09874875757678	-0.0649958483009112	-0.0157063520998456	-0.0543561421883816	0.106282550308183	0.140613550860233	-0.0434432854381722	-0.0790156484386031	-0.0200704308381593	0.337307970356553	0.443028788594769	NA	0.0263444977819831	0.274192600655964	NA	0.282289334162621	0.234990279703816	-0.377369375267464	-0.33994635328306	0.430407319646246
VPS37D	0.798156686879442	0.569034940752608	-1.39930663796095	-0.796354075912919	0.707169368014718	0.496432029738901	0.155633359877583	-0.947167964008013	-0.623240738973663	-0.12348186537467	0.510791457808039	1.26050708729714	1.45967717560294	0.151035456549192	1.58481396293407	-0.546262836759389	-0.426025290726391	-1.32292508962067	-0.238158383812137	-0.0867677839274876	-0.17915471128023	-0.36566367998554	0.478714335073248
WDR38	-0.880470532792102	1.98695356491897	2.71084932444799	1.25342751281584	0.32364286537936	0.306068845383475	-0.970543024192902	-2.21785836325747	1.05533328531048	1.540037543129	0.480528011340607	-2.56135088576343	-4.10580583339798	0.976104120626956	1.16881021850538	1.16971644126802	-0.0386758550381451	0.279659456670618	1.18136727563939	0.863830070522354	-2.119412212264	-0.0776565687817072	-2.9076087677243
WISP1	1.78476723236431	3.95900207241389	-1.07548096663042	0.812531408570763	2.82343184930531	2.61601435539893	3.52217167023724	-0.295223558281276	-0.690253791395043	-1.07654026203868	-0.433289461361049	2.51241738325113	2.00118675208328	0.271873845997573	-1.10763300115994	-0.556556220859392	1.44247920949468	1.20881935297884	1.03662383969181	1.35388111369538	0.705275062026107	-0.740019684268542	-1.49950177920213
ZBP1	-0.0149563702802928	1.09158195683473	3.12068792743509	0.536112016016015	-0.183597873238096	-0.124839275145018	1.00646705714192	0.196727884707763	2.68312719779114	1.2257132469012	-0.868164430774882	0.96781013244981	-0.411453060432029	-1.62793484827203	2.24441849984347	-0.0765476650141288	0.17280270339548	0.558199474074157	0.58350054507856	0.990376404541408	-0.225787190844026	-2.25873400671346	0.405971290307503
ZC3H12A	-1.09974072779352	-0.579714417150203	0.678532075943766	-0.0628807923927202	0.3857424117571	0.535681183134787	-0.362445295473274	-0.4795802965938	0.145979223694217	-0.272929595668597	-1.05128813567209	-0.599091758309537	-0.661152759029512	0.525560960297265	-2.0397904060807	-0.105043909717945	1.18378457774588	-0.501480795382798	-0.0084027946385851	0.527521523041984	-0.0438866263933463	-1.02085534400373	-0.0626701330505013
ZCCHC12	0.10562077598681	-1.40254503962245	-8.39518951803305	3.08014783705548	-1.71049654362464	-1.81268935772607	0.273795745376909	-2.58930225427099	0.609816166267393	0.360590662205457	2.54535809975736	0.019908965094997	-0.663655658496751	-1.19016617922091	2.13705310229956	-1.09108339829626	-1.98210127340014	1.39462464457061	-1.54401242954822	-1.05470920986357	6.90140894845408	-0.958455206836414	-4.84960825771436
ZFP2	-1.91352030045546	-0.945744949399387	-3.16482898866236	0.816993641008266	-1.13377632555422	-1.2930906064198	-1.99601256896876	-1.40018896644386	-0.156861977534469	-0.761474170886859	0.0874520386932623	-0.762696449537804	-1.96148191517744	-1.00629735371747	0.713424678698365	-0.0962188430784051	-1.83399106620352	-0.615489969237707	-1.29913770392723	-1.549968910064	-0.295372591884005	0.18704753986241	-1.12219843186009
ZFP36	-2.67776047672541	-2.04008518256326	-1.8207190856449	-2.05147870952576	-0.668504395520838	-0.563098181062179	-1.50667253627419	-2.40397412221548	0.078394533765518	-1.21975536814721	-2.01590897996715	-1.66629859542079	-2.40738926540094	0.706928078402175	-1.68158890350482	-0.159107029473766	-0.0182170140594098	0.228513282323672	-1.43613455502462	-1.28176299627858	-0.816845701897067	-1.92855825822963	-3.05526894305329
ZNF233	0.0453189441536779	0.533327580662645	0.0690662645807068	2.42202308572076	-0.865345367823936	-0.998711599007934	-0.639785393683793	1.1004603678247	-0.980075468784125	-2.02086321013625	1.09507961564796	0.46751942528428	0.304405856566019	0.389429096848349	1.23676087256953	0.782377504970388	-1.45988077840391	-1.71822849056773	-0.227879629944906	-0.147145562836364	0.781312102458212	0.585933693338716	-0.287171464538277
ZNF296	0.46042293095632	1.46558397459558	3.51861318810441	2.82354343912398	0.252334565389513	0.391355500157475	-0.331172014065416	0.761000972541474	0.99658507226404	-0.0358696990699107	1.4383742178382	0.458906246284197	0.815185427192313	0.0275267150424789	0.530130464455187	-0.841480977814914	1.06924200826474	0.316385466051765	0.731602857166343	0.804494284265146	0.136662239318765	-0.965327199708676	1.80338823955017
ZNF331	-1.82584844347739	-0.64810541252494	-1.59967304183126	-1.01824541770166	-0.851498790052373	-0.960231420456484	-1.00893587133688	-0.540156359106984	-1.23975220202873	-1.87044152545079	-0.630831124080404	-1.22291501184391	-1.48337154491656	-0.195799024291571	-1.30373370471003	-0.382048834589814	-1.39671886606697	-0.609729578726725	-1.51937492668471	-1.53186249782819	-0.530577360580651	0.12099463234603	-0.818840646172426
ZNF404	-0.53767817466158	-0.595055715062243	-2.35402183588645	1.11689031434554	-0.979947252742493	-1.01788602606818	-0.976718318945463	0.410876530911467	-0.622795710761299	-0.761620423505514	0.160531718691171	-0.0456161690299867	-0.115645923325114	0.393531257628594	0.603694970869904	0.13226092288768	-1.0887058201309	-0.746257329453417	-1.12643221543691	-1.10126283944081	0.541504766614031	0.497514436871947	-1.51194214655098
ZNF425	-0.505342045120739	-0.0548985337825789	-2.5269366415792	0.591580454695294	-0.471646543117805	-0.51269547006482	-1.14522292329493	-0.584234891942528	-1.22932400971944	-0.65722411090751	0.592151571524823	-0.125794017914261	-0.12711754199266	0.0231247611758124	0.960806338874266	-0.273065777215646	-0.630791730098383	-0.644383731784542	-1.10981669893182	-1.40469475460268	-0.30051112433587	0.251275085401476	-0.385319760749902
ZNF439	0.502081386197593	0.00913675592360155	-2.24081827812583	1.5178853811993	-1.35621348197037	-1.50004090785245	-1.07489252439244	0.413286444827303	-0.376472841672494	-0.742253633864147	-0.381947487661225	-0.88948991333161	-0.911933223768706	-0.851079085180606	0.612430336618295	-0.512926999194112	-2.01878654875155	0.255165803081833	-0.813085474713417	-0.827475768692264	-0.0369446111180947	0.416919918039876	0.50874950624899
ZNF461	-0.185163434138683	0.196215696687963	-0.600707734847045	0.963621822208359	-0.540309323966349	-0.705063441123356	-0.758471370732403	-0.0652936154510189	-0.00588046077894903	-0.280593316727718	0.517153384082746	0.173516212531576	0.220762323317853	0.252098123979786	0.0992204872188423	-0.201167660050233	-1.33474207053732	0.774273148218236	-1.02077867787016	-0.979580670906584	-0.29556478853204	0.117567440250547	-0.245687420590096
ZNF462	-0.674474528521616	-1.26132521588773	-1.68585525271083	0.282204295775626	-0.189951564658429	-0.109627878411115	-0.279007813918078	-1.54027928907671	0.302535172728705	0.712505520586968	-1.04524914830519	-0.196374352403974	0.567991783878873	0.589572525584441	-0.802494679577233	0.33845275674678	0.278993602628134	0.947974118665235	-0.452389218179065	-0.128119475358669	-0.191567449072441	-0.530255146855825	0.207983079339242
ZNF554	0.11543960884411	-0.287986057288113	-0.243271196342129	0.225123530245554	-0.120121523871901	-0.0843901174344185	-1.0336007470457	0.734378783138606	-0.286951047419497	-0.381927910998775	0.144550418683769	-0.28132649667905	-0.0479821096178986	-0.306727289186216	0.203800836944907	-0.0634802020827538	0.109762707476253	-0.24177743844658	-0.375741036653798	-0.369144825823735	-0.0830480102221556	-0.0110067013896706	-0.299452165196369
ZNF605	0.297891228469646	0.10588052461068	-0.379178437356733	0.953305463823833	0.0737822008691694	0.0997436184972805	-0.315808218626716	0.67792175306533	-0.0273913866491869	0.352019277566234	0.562733231809734	0.31970747415991	0.371270380237098	-0.219912956329523	-0.0453954723841653	0.342372430288528	0.251473820396638	-0.0518949232434669	-0.427520486439931	-0.58749429734343	-0.323141658746197	0.064132999933096	0.0969364737066827
ZNF610	0.845228396250601	0.378487707230388	-3.79534187623953	2.11298403896734	-0.552575098953386	-0.601203308688528	-1.1948359577405	0.14937142944787	-0.759637298675593	0.0518530873481696	0.415089333963589	0.239863880910763	-0.479139439311462	-0.12872113907031	0.0737399764304764	0.648276572120175	-0.721503503889245	1.62461995031698	-1.01403293687317	-1.27186350114538	0.0889085677933994	0.613663046647012	0.215970167402128
ZNF750	-0.198898809187758	-0.400450037653353	5.40306455322427	4.51010449399748	1.96773121903392	2.21738237942543	-1.12351145882911	-0.979138205266283	-2.36665564351284	-3.65057246293835	0.660997277768744	0.348382043352812	2.78731359682625	0.853736555292977	0.86302372913635	-1.15726438311937	2.63100014018402	0.418588875379689	-1.46655908246905	-1.14486394426028	-0.174592576515934	0.124301275264295	3.92301953841594
ZNF853	-0.835692346206412	-0.898997726874415	-3.79277792219802	0.888039086381543	-0.875909836432592	-1.18622460741185	-1.58599457508965	-1.37031700220755	-1.42932197532631	-0.624277998815625	-0.571376154058779	-0.563445577573965	-0.421346014947035	0.107329439475722	0.275297962971642	-0.875221829044388	-2.56772915714218	0.252954361049844	-1.47041298668311	-1.44131346714912	-0.345150555283112	0.102656210935799	-1.59066709099183
ZSCAN10	1.54802080291578	0.636770980232844	NA	0.327607945601421	0.184363234430162	0.171963602845618	0.978644656856891	-0.00117570851025519	-0.494528379850582	1.08876915265382	0.375558253207937	0.220002416240747	0.440644474480166	-0.418121059920002	-0.431215526506814	0.21896169504621	0.104910922370837	-0.0511840420559748	0.803502191178593	1.36500118248175	0.176473729262501	-0.168205773402197	-0.2514549810366
ZSCAN5B	0.0181594982138509	0.0227937330422394	0.398948537733079	1.20786742433779	-0.347058662383491	-0.302968087192497	0.332140789848631	0.727458948683833	-0.0129828167196338	-0.0113773178091561	0.37309996285725	-0.517874161209719	0.343769413797093	0.0227159724490684	0.0181630000163843	-0.0614236471980944	-0.0418195008001008	0.0137611370117321	0.479030219260608	0.596063783075876	-0.766217626046412	0.00521363512414843	-0.451756864855834
AARSD1	-0.259139864901102	-0.0342138351529707	-0.33610575167304	0.18523426123949	0.0718413308390102	0.0689899972000715	-0.382831995207228	-0.440809726705252	0.304728916418216	0.388244412560709	0.291286418424286	0.551561749275794	0.51365396705798	-0.0670313874779147	-0.22021769395095	0.123502346842065	0.0984350238984529	-0.495010700788765	-0.268650679681747	-0.198419835035782	0.301702523455176	0.348184649199255	-0.32012527053768
ABCB6	-0.443601464975769	0.000634184865875041	0.633690406589138	-1.1295049556618	0.34068130100026	0.45832944312588	0.0988417068691637	-1.51394092013577	1.4476208438506	1.10507295102681	0.251941527776185	1.45902021759246	1.92901963448481	0.710135789158413	-0.217630351691641	0.282054341203099	1.00161919608239	-0.470768582935807	0.0864699714929384	0.294736512932774	-0.574944039500352	-0.591756314435499	0.896186944208177
ACCS	-0.321569217845049	-1.28770278001931	-1.18647754530847	-0.89354889817272	0.133175380744917	0.0352599465915303	-0.657465409211965	0.391253680970702	0.547863340058871	-0.0493227806397206	-0.38654915910219	-0.501919255262955	-1.03910417502746	-0.436172774075373	-1.49443724135378	0.188694868115337	-0.337669834849903	-0.960392098349223	-0.338361272885465	-0.39813326817139	0.0766115586522601	-0.408471279667259	-0.917370403328799
ADRA2A	-1.84214524812714	-1.55753616000638	-2.42036703745044	1.04374577035082	-1.86414482679904	-1.83667453372323	-0.978039250281542	-3.0816654047795	-1.37635488009973	-1.80588000901609	0.402067314165422	0.734719856381232	-1.1690546475235	0.15966308776579	5.20961633530835	1.00467946059712	-1.49724780436358	-0.742426827437698	0.381849295211675	0.593238059264059	-0.779799875410984	-3.84233455061143	-0.557118188292062
ADRA2C	-1.34584543101594	-0.77929155471105	-1.61454553604143	3.79412987073249	1.09952978837511	1.42267841752936	0.419271177637294	-4.38296970055913	-2.02162239797182	-2.11961334785176	2.25619444675402	-1.24246215603473	0.152546019880801	-1.21413203684412	-3.22388745298733	-0.491446661366727	2.36831268421113	0.898982710733239	0.100507665853455	0.0657230897695886	1.60675386565523	-0.552186013991925	-0.85839406058344
AGT	-1.45769999321127	0.909932942742504	-2.65829946604636	-2.47969108769902	1.79953866018631	1.89310258930028	-1.80342247570301	-3.49989868335607	1.47176223540303	0.559301612448393	-0.288775050030667	1.80460478751973	-1.20296044569888	-0.366320030160769	2.01807803495019	0.492715258076588	2.23767074189906	1.04262613882621	1.5051152316152	1.71882792247742	0.890034179422657	-0.680556438253949	-1.96020866797797
AMIGO2	1.03467977625203	-1.35885704017365	-1.87287373307135	0.0837463724730756	0.012909165327257	-0.131441296115744	2.05989346770967	0.607286972996994	-0.927163919072962	-1.76601340494134	-0.999789152188462	0.0758110508209016	-0.812424841382007	1.40918542258688	1.04910883997634	-1.1297458529487	-0.598033795350802	-1.2832710720069	0.159777842216707	0.238263799540694	2.33336145322172	-1.88497378163032	-2.78087657661979
AMZ1	0.408029400433321	2.32327424582722	-1.92247268974202	-0.880127860395599	1.05447997354508	0.926309109242612	1.72856480941772	0.324796905878261	3.20663149660896	1.21277820725076	-0.972424166250468	-0.507743059962353	-0.509328890681927	0.0479760497947708	3.67777597038431	0.122833659724898	0.361009847470124	0.865150267693848	0.570611476100731	0.565207481570709	-0.0224092851513143	0.240838712700753	-2.19507417636359
ANKRD49	0.212407284901008	-0.064914832382699	-0.150856349092701	0.329170127349307	0.220982690130093	0.149291634162744	0.1480701206203	0.344061640882288	0.107699463019652	0.085555959492456	0.285648179561512	0.281969221524919	0.38029006208456	-0.191875710379256	0.188451677615416	-0.129714652948497	-0.112679855954808	0.0693715356715213	0.114770469078351	0.142130219802429	-0.166930006891608	0.241104993372746	-0.16458998701124
APOBEC3F	0.380440751187753	-0.128974925590085	0.228615276649836	0.510609522437536	-0.479357598989599	-0.493054481485509	0.386062543216656	-0.469664338263915	1.22250830306498	0.779315307986917	-0.31281833915381	0.387860461927739	0.696183525450879	-0.511422754157359	0.103640694699919	-1.09146977488442	-0.491938457753771	0.977963280805403	0.197090237226543	0.453565294429892	0.11105672512412	-0.163801992300113	-0.728143399563685
ARAP2	0.586168373557538	0.077215580152026	1.61736811941133	0.385992176781792	0.110025627518679	0.143574886270986	0.0166736296274576	-0.0297382328094454	0.276477772419488	0.307560290187763	-1.00894264964192	-1.24342275493383	-0.821699402825004	0.157634170086893	2.96985748235326	0.2755650114695	0.324354217428273	0.259819534301091	0.297469348027341	0.237043785324274	-1.06654057486499	0.0627114014270943	-0.545991398321915
ARID3B	0.691707547992336	0.113375268683323	0.929053752950562	0.677534427641249	-0.194966945372125	-0.164205657778271	0.371186049757771	0.123881941265942	0.248955229013398	-0.127538791179617	0.406457484806778	-0.313204119440319	0.277698283111207	-0.491783861393576	0.470912872307567	0.394068697004101	0.0096546423767754	0.378918439425997	0.110120916184258	0.101740947411182	-0.273457166029611	-0.105830527582531	0.932329023025141
ARL6IP4	-0.2980562769026	-0.0283566824597034	0.371344832557182	-0.794842704322044	-0.119492078161373	-0.149907171282197	-0.321432728077879	0.251381783078201	0.306913129043004	0.022648445636601	-0.0339847653960813	-0.301395179588694	-0.201634074907501	-0.271245279698538	-0.645211623261853	-0.143675061264878	-0.241664585173269	-0.986812080963041	-0.416180829504735	-0.426623776042955	0.449387398517513	0.288344896173612	-0.440242112957358
ARRDC4	-0.830732424012338	-0.991983294976833	-1.12102272440361	-3.04721927776858	-1.5418830561077	-1.55244852486679	0.699394823545832	-1.2851026503438	-0.337834717728806	-1.02231844581578	-1.2789829275204	-1.29682128534556	-1.09910082770181	0.199747140993195	-0.18364673037235	-0.244473579943929	-1.52716799933054	-2.33200526982895	-1.06264636786437	-1.24621906631372	-0.533361180812966	-0.0892277398306902	-1.1436857868989
ASB16	-1.07038893298915	0.766130686235523	-2.31524491328841	1.42726205506833	-0.192298254845997	-0.302210888019171	-1.43227390028342	2.35593767138197	-1.4153293304126	-1.0137049829014	2.19702897412075	0.469903973861874	0.273140570158909	0.0355790389763538	1.26642777624658	-0.109859458697793	-0.737852031629655	-1.62379210110653	-1.35597654603608	-1.34925117420774	-0.434659520182346	-0.657365376470507	-0.98766572388266
ATXN1	-1.08517741487605	0.148450303131726	-1.45321263119837	-0.220521593970247	-0.246322178430789	-0.2895175798016	0.0992685377975404	-0.311846630242897	0.472230462294763	0.0524890960103809	-0.0769935193779279	-0.264904464914854	-0.347601667129202	-0.34243740256765	1.17181832072241	-0.23582648020458	-0.422505473645167	0.357608058712535	-0.732914275338379	-0.644604723543725	-0.292752596785625	-0.888298797218539	-0.659557226270561
B3GNT5	-0.0832038803668306	-1.14534379589586	1.87839138375875	2.03189650120893	-0.621770985279933	-0.633944452952829	0.667460202464224	0.48674934541161	1.18624827168657	0.656031239159414	1.12031256699972	-0.161027989990647	1.21827861139313	0.842603086595983	1.799282522652	-0.453333262291722	-0.623152847540257	0.131836281609544	-0.304312204047856	0.1364267837613	-0.286354076614476	-1.18724872528274	0.260778008258306
BACH1	0.117835540321417	-0.108608983637818	0.0374439621575178	-0.959309375787852	-0.0224618051883888	0.00472231946888064	0.22493727291573	0.0651980341036156	0.34008785193418	0.53112688013382	-0.517634885582974	-0.313329177496048	-0.0793131939374944	-0.0326156718681339	-0.182576824266921	0.505230398563858	0.158500255040726	1.28944616849669	-0.347139781017873	-0.222420532413589	0.0775327919213476	-0.0505711905590466	-0.343111381502746
BACH2	-0.884636519831968	-1.4985353653856	-2.12911831924302	-0.802116461790951	-0.88054539401395	-1.01582154088482	-0.0894366077090066	-0.407127027882384	-1.19775642586591	-0.451537527064554	-1.62331347700478	-0.546616687104352	0.252809471914351	-1.85371563593273	1.52007766645122	-0.484893826456589	-1.52453473518519	1.4337696749456	-0.0979283921490563	-0.107237444259359	0.00819402259552716	-0.208431225797336	-1.3015512611999
BBS12	0.140880881932097	-0.48052622145429	-0.567711516161593	1.21759537999695	-0.423524347971092	-0.495773151978874	0.128017002633798	-1.16073043755897	-0.248288955014284	0.0409395184028737	0.157434415817637	-0.225643139198196	-0.663322394793344	0.169550836789947	0.416077187308044	-0.299097194740722	-0.74643299620208	-0.406532516214166	-0.262221591179166	-0.154088601060629	-0.247276707674942	-0.0586834534275308	-1.00686155041736
BDKRB1	-3.30119732828703	-0.435055809477622	0.916653416484047	3.92968032798694	-1.57018941397561	-1.55065434880487	0.0614850476443112	1.32670436344002	-1.81356086267778	-1.76652893856863	2.2705426507579	0.26628700709552	0.758548533012312	0.0363752675777755	3.21455916204161	-0.496036401750874	-1.36071162473886	0.15214981529642	-1.2526013246497	-1.13841671780137	-0.832674128680008	-0.611061890594781	-1.66696412449383
BIRC3	-1.78200187986202	-0.0946795869393717	1.09665106084542	1.60991016003712	-0.797572528155007	-0.753290300530347	-0.146688565458285	-1.50166007089552	2.40845226256213	0.85454063987095	0.581312745441027	0.310101732469658	-1.36519493963917	-0.301787404039215	0.606410156313835	-0.24090080950831	-0.487463860863852	-1.21543669535179	0.212811588856135	0.366353625237155	0.0562512373445427	-0.169898379539023	-1.32011330321338
BMS1P4	0.220749987590552	-0.136383217339603	-0.151999721437015	0.619469760672554	0.462874791847861	0.543220119369555	-0.184517082614023	-0.830639326343779	0.395085074678815	0.0601158296044394	0.260499564903909	0.396052899071595	0.0526144643837563	-0.327011633183213	-0.676490220809633	0.233758259850122	0.86889872445458	0.890835701011668	0.415300625865568	0.195188433461418	-0.396212254986537	-0.590793252171581	0.00282261797328236
BTBD19	-1.12223823567985	-0.513181559478076	-2.66066402364245	-0.0933707248973326	1.11908566121107	1.21620929417513	0.525928101064511	-1.70668173336832	1.21344786115364	1.21074310823574	-1.05040392135066	-0.506960239417692	-1.1535933048661	0.512416787099073	-1.85067248911118	-0.692454753853964	1.61254744009791	1.61862995131367	0.455856058455709	0.382767422278525	-0.126167779315312	-1.15275148490842	-2.82360120337471
C10orf67	0.218338808855444	1.26568331239843	3.04856308562162	-1.43387229266797	0.55035023339733	1.03774896658708	1.29223495980829	-0.842134030001363	-0.766999550027438	-0.28648294956591	-1.09529604879736	-4.77621842634574	-4.15866092656048	-0.37166175506581	2.46985081545018	-0.415288996744825	2.23911196571101	-1.22545681879415	-0.136839249988315	-0.241600354299501	1.63088482003581	-0.126092605681729	-0.944678283679934
C15orf62	0.492087643218667	-0.56318450305595	0.965051092182531	-0.0382019761259805	0.604798830539599	0.619669822865768	-2.91821870100186	-0.303832316213635	-0.159875458185056	0.148786547070931	-0.151521546834144	0.5796240059353	0.541788833136498	0.642705490433445	0.13421102307912	-0.446721890709179	0.717237096071126	-0.028635007605236	0.0443446973050371	0.088490014147192	0.982087846654209	-0.546567712639517	0.792111288266346
C19orf71	-0.0273841812229599	-0.156165393993189	-0.185039893022228	0.58640101856419	0.633593194372429	0.806348255175428	0.207433715171733	0.437532747620436	-0.186418950430006	-0.619236554983946	0.525703423193119	-0.26974607954189	-0.324069726781035	-0.873540014976134	0.944635889692565	0.449013921071364	1.641008711605	0.0413882775974611	0.401829942513692	0.291306057558246	-0.716230827818923	-0.466206236119917	-0.338933220431964
C1orf220	1.11558096963221	0.961778662811441	-0.432524760092956	0.790413763814927	-0.591986729573321	-0.489559869128214	0.339410188470072	0.610003610548814	-0.314423436323368	-0.175004440300788	1.00953839752375	1.81551887847315	1.69932688134367	-0.0864725981493032	0.74828743195099	-0.196297870040574	-0.0074658450082728	0.892180488661309	0.201334053693954	0.252322419692644	-0.531160561583377	-0.0419474376667244	-0.806373076068983
C1orf74	0.26826507691643	0.848964857195754	2.23403853596265	0.522547107053589	0.502614762288287	0.526277970545999	1.00643192559283	-0.630883364781299	-0.22738000223862	-0.1762651926423	0.87002314035463	1.43746639465536	2.22930620066965	0.47336603841285	0.281887987601867	0.0137050582989402	0.657295283060322	-0.31576851034735	0.484969070933804	0.435227227475151	-0.573531003996651	0.685070919226241	1.3813695094474
C2orf69	-0.26270339453793	0.28427314402317	-0.116191172042079	-0.580628066919209	0.0193567010305633	0.0390252930650789	-0.0771998452471265	0.795106548638218	-0.504192144308148	-0.399275530407626	0.014578292570577	0.0359522005893949	0.390770330283132	0.01454935307482	-0.617004959669743	0.317709073251505	0.161789634296814	-0.206034209648545	0.0341404069131018	0.00949590895971962	-0.341174486700784	-0.18006444818863	0.35207753703864
C3orf52	0.277310390541638	1.55087313025928	3.08216862761778	4.10866547633174	0.107604950932632	0.0980805239707204	0.822336976815856	-0.0361932394336013	-2.42841013379035	-1.29096530131419	-0.64517330967684	-0.0761032011645625	-0.25559926189138	0.750278092990908	-1.49245629493278	-0.108286761737293	0.106868795467208	-1.48672974835903	0.289737487023315	0.265883227544881	-1.12393985786669	0.753336635185011	1.67526160689427
C8G	0.806561070517612	0.339453347197367	0.560187792808687	-4.21396656369455	-1.59502866870873	-1.96460167500274	-0.539588011402541	2.55541010410356	1.07133696913838	0.530639723730952	-0.404110220568264	0.228827530252899	-0.0447244542545371	0.217155050221916	-3.45290359912087	0.0359676876782104	-3.37980496861257	-2.10273004735575	-0.818025267730204	-0.364024309161005	-0.0167763633024624	0.669224316010446	0.0878076306243382
CCDC39	-0.03008689334753	-0.327560527805355	-1.437594203385	0.223867521834988	-0.228853296292365	-0.181860571646149	-0.280521396852121	-0.540667220046879	-0.326640567914464	-0.650043473886954	-0.28071614324582	-1.7730997313315	-2.03771016893732	-0.63624742115577	-0.0813135405847994	0.176872667882962	0.0218065581921245	1.07234234744497	-0.203029302883366	-0.159974048215787	-1.23577134262119	-0.717226620561568	-2.39902335656149
CCL20	-0.295431114824523	1.75260637930786	-0.12787058000423	2.87900490236226	1.02942679398731	1.33996716218395	0.930524316783447	-1.93593775539252	3.05089638903003	-0.10532894847093	1.65000672571033	1.28182633213103	-0.49708369893752	0.658561279557319	4.10264645910353	-0.40844829735958	2.34746252954626	-1.26946686631057	1.17584095834808	2.03076221358613	3.52023859800893	-1.03612195838682	1.53932037720331
