ensembl_gene_id	external_gene_name	log2FoldChange	lfcSE	padj	stressType
YCR067C	SED4	0.372638075232266	0.0880073553159477	1	unresponsive
YCR068W	ATG15	1.46478907843949	0.0982361407435649	1.43849242799576e-05	upregulated
YCR069W	CPR4	0.783740540049182	0.0892677906761617	1	unresponsive
YCR071C	IMG2	-0.550796239015247	0.0815710895397779	1	unresponsive
YCR072C	RSA4	-3.25462158084539	0.155434432329457	2.20836991131004e-46	downregulated
YCR073C	SSK22	-1.53339390002039	0.176635243806709	0.0136101169973405	downregulated
YCR073W-A	SOL2	0.969197393504383	0.104576176330963	1	unresponsive
YCR075C	ERS1	0.599825350257437	0.102035406558975	1	unresponsive
YCR075W-A		-0.243836455665194	0.105289544274011	1	unresponsive
YCR076C	FUB1	0.838054544464723	0.0776089310159615	1	unresponsive
YCR077C	PAT1	-0.20643870739645	0.0919639719000652	1	unresponsive
YCR079W	PTC6	1.10935690826752	0.0973666548864707	1	unresponsive
YCR081C-A		0.681335683543138	0.423472786416573	1	unresponsive
YCR081W	SRB8	0.312664094950282	0.104717165001004	1	unresponsive
YCR082W	AHC2	0.0526133095612249	0.0695409987939918	1	unresponsive
YCR083W	TRX3	0.354956153834088	0.105007114807946	1	unresponsive
YCR084C	TUP1	-0.494348667681281	0.0923771971230454	1	unresponsive
YCR085W		-0.294470214857253	0.289140855628585	1	unresponsive
YCR086W	CSM1	-0.450041225560021	0.0603381569591371	1	unresponsive
YCR087C-A		-2.44760101043076	0.144471148302271	1.41200450007707e-22	downregulated
YCR087W		-0.953730665618213	0.224271139794318	1	unresponsive
YCR088W	ABP1	0.262019782833779	0.0810106214340888	1	unresponsive
YCR089W	FIG2	-0.11691926966147	0.121958833120894	1	unresponsive
YCR090C		-0.719018639326221	0.0659349371848115	1	unresponsive
YCR091W	KIN82	2.06799649076615	0.103143393650364	4.75383554433626e-24	upregulated
YCR092C	MSH3	-0.322789989221363	0.0787939667020317	1	unresponsive
YCR093W	CDC39	0.151025807942536	0.071147914813809	1	unresponsive
YCR094W	CDC50	-0.270031928988427	0.0435827422225314	1	unresponsive
YCR095C	OCA4	-0.00709561794676406	0.097573453460756	1	unresponsive
YCR095W-A		0.636011086075501	0.216789126904941	1	unresponsive
YCR096C	HMRA2	0.0480679788500299	1.08107317843976	NA	unresponsive
YCR097W	HMRA1	0.117809487694726	0.114454814073051	1	unresponsive
YCR097W-A		0.780634986992486	0.844267076810001	1	unresponsive
YCR098C	GIT1	0.100449218970673	0.0939677031263023	1	unresponsive
YCR099C		0.850184862667567	0.102667831363247	1	unresponsive
YCR100C		0.911519606873521	0.0827283606751693	1	unresponsive
YCR101C		1.16851769628161	0.0993469812709177	0.396301668367253	unresponsive
YCR102C		-0.971920096794348	0.119634659297359	1	unresponsive
YCR102W-A		-0.488552018622593	0.35336713713547	1	unresponsive
YCR104W	PAU3	-0.197646383683215	0.221774125850379	1	unresponsive
YCR105W	ADH7	0.144334946677593	0.129802036532922	1	unresponsive
YCR106W	RDS1	-0.363341743401553	0.0880152354976784	1	unresponsive
YCR107W	AAD3	-0.427211692496253	0.0688742364237027	1	unresponsive
YCR108C		0.117850952452175	1.08107317843976	NA	unresponsive
YDL001W	RMD1	-0.243984745390502	0.0853628143571954	1	unresponsive
YDL002C	NHP10	0.493568130809571	0.0820289662524103	1	unresponsive
YDL003W	MCD1	-1.17237516714866	0.178207598969552	1	unresponsive
YDL004W	ATP16	0.213628439146539	0.0655505411945726	1	unresponsive
YDL005C	MED2	0.268275594606316	0.0734651221626744	1	unresponsive
YDL006W	PTC1	0.447169011758505	0.0528500483280505	1	unresponsive
YDL007C-A		0.26781731815942	1.08161219628145	NA	unresponsive
YDL007W	RPT2	0.364722016236401	0.078275730303469	1	unresponsive
YDL008W	APC11	-0.533148018295402	0.0786743223310379	1	unresponsive
YDL009C		0.761670998818651	0.170900879288203	1	unresponsive
YDL010W	GRX6	0.840778300343446	0.0677250108254376	1	unresponsive
YDL011C		0.728170771226597	0.210158281014447	1	unresponsive
YDL012C		-0.241849284382849	0.0694937196082717	1	unresponsive
YDL013W	SLX5	0.554528412129793	0.0656795177034037	1	unresponsive
YDL014W	NOP1	-3.1837815250291	0.12154352407216	1.0482124559021e-70	downregulated
YDL015C	TSC13	0.0154961166938843	0.0980369523516457	1	unresponsive
YDL016C		-0.0576021921594893	0.0912894316874368	1	unresponsive
YDL017W	CDC7	0.675359916172387	0.0658978693584592	1	unresponsive
YDL018C	ERP3	0.206731956112996	0.10037900515836	1	unresponsive
YDL019C	OSH2	1.48247863364496	0.0944686463059231	2.19204068001391e-06	upregulated
YDL020C	RPN4	1.43057794732138	0.109705925854142	0.000511585888676632	upregulated
YDL021W	GPM2	2.34886898420441	0.128421897657067	1.01326776306322e-24	upregulated
YDL022C-A		5.25300497781908	0.53387326939528	1.47916219454825e-14	upregulated
YDL022W	GPD1	6.00637975015342	0.139715141667861	7.90079025825924e-279	upregulated
YDL023C		5.37092145527908	0.188919024658511	1.03517116791553e-116	upregulated
YDL024C	DIA3	3.58537865032262	0.113084783901468	5.65086133598919e-114	upregulated
YDL025C	RTK1	2.0664653380225	0.0659936914001994	2.23929125300549e-57	upregulated
YDL025W-A		1.54394502384144	0.313400789467294	0.366920331364528	unresponsive
YDL026W		2.48377050195174	0.197800265710029	5.42273812924783e-13	upregulated
YDL027C		1.72614997803472	0.0676273742508846	8.46683372412065e-26	upregulated
YDL028C	MPS1	0.120162572705089	0.0698227289436682	1	unresponsive
YDL029W	ARP2	0.440660085049805	0.0443921710883828	1	unresponsive
YDL030W	PRP9	-0.693648436209975	0.0720662921502142	1	unresponsive
YDL031W	DBP10	-2.4040265814342	0.0807525424951604	2.84763776366754e-66	downregulated
YDL032W		0.518386873126744	0.318942843782517	1	unresponsive
YDL033C	SLM3	-0.305119032467502	0.0729156052467839	1	unresponsive
YDL034W		0.0117879016614994	0.348007603567666	1	unresponsive
YDL035C	GPR1	0.617606764792695	0.0959879342754628	1	unresponsive
YDL036C	PUS9	-1.66139823924946	0.0746826430967467	8.27758075212477e-18	downregulated
YDL037C	BSC1	-2.54650284663785	0.204810186931684	3.73010700906253e-13	downregulated
YDL039C	PRM7	-2.40768886644263	0.17505819414809	8.13342130715738e-15	downregulated
YDL040C	NAT1	-0.47794363816144	0.0454864416758698	1	unresponsive
YDL041W		-0.826558618548782	0.223118040184364	1	unresponsive
YDL042C	SIR2	-1.28411901790764	0.049657834353839	7.54814816244946e-08	downregulated
YDL043C	PRP11	-0.534377486195236	0.0714547002212936	1	unresponsive
YDL044C	MTF2	0.211320523163884	0.101270377933069	1	unresponsive
YDL045C	FAD1	0.406946700178878	0.053527554501503	1	unresponsive
YDL045W-A	MRP10	-0.0681962556536516	0.0831660902503606	1	unresponsive
YDL046W	NPC2	0.806830185983312	0.118978041034696	1	unresponsive
YDL047W	SIT4	-0.0563377935001432	0.0578466732323758	1	unresponsive
YDL048C	STP4	0.959981272379972	0.099104104314887	1	unresponsive
YDL049C	KNH1	-0.148149990680426	0.109088083105158	1	unresponsive
YDL050C		-0.398105771696303	0.436009834016217	1	unresponsive
YDL051W	LHP1	-1.8121180002465	0.160035326519049	2.5965065361741e-06	downregulated
YDL052C	SLC1	-0.778131560093044	0.0786359666808522	1	unresponsive
YDL053C	PBP4	-0.106701675668183	0.0678714628394179	1	unresponsive
YDL054C	MCH1	0.274744885431746	0.106847325266245	1	unresponsive
YDL055C	PSA1	-2.0791266504622	0.113914132202191	2.89808655647787e-20	downregulated
YDL056W	MBP1	0.220578013324915	0.0865288798674338	1	unresponsive
YDL057W		0.676168475980957	0.0743680105212499	1	unresponsive
YDL058W	USO1	-0.73118967045477	0.144624688585506	1	unresponsive
YDL059C	RAD59	0.168917092127939	0.0911767255453031	1	unresponsive
YDL060W	TSR1	-3.28133412321759	0.10783945435307	1.09115677878923e-97	downregulated
YDL061C	RPS29B	-1.24704667036096	0.161410268133038	0.542117233563569	unresponsive
YDL062W		-0.64313420056633	0.452128999573486	1	unresponsive
YDL063C	SYO1	-5.50598174645334	0.182655659376026	1.55059626317406e-132	downregulated
YDL064W	UBC9	-0.868547288736819	0.0615781209683964	1	unresponsive
YDL065C	PEX19	-0.416037593739899	0.103929216802676	1	unresponsive
YDL066W	IDP1	-0.125148697531172	0.0698324195519999	1	unresponsive
YDL067C	COX9	-0.275326323080482	0.0871106774498044	1	unresponsive
YDL068W		-0.141818355646394	0.245683345854536	1	unresponsive
YDL069C	CBS1	0.392472539374568	0.115133055046828	1	unresponsive
YDL070W	BDF2	-0.950357447966192	0.0819625474137458	1	unresponsive
YDL071C		-0.403527864616297	0.172121885516103	1	unresponsive
YDL072C	YET3	1.03043567992146	0.0931249750511032	1	unresponsive
YDL073W		-0.307976178917641	0.0909836658964614	1	unresponsive
YDL074C	BRE1	-0.744578528416058	0.0860724663631735	1	unresponsive
YDL075W	RPL31A	-1.20398694117286	0.164342978942868	0.891545917339458	unresponsive
YDL076C	RXT3	0.661430791730522	0.0607016631359264	1	unresponsive
YDL077C	VAM6	0.286853261491059	0.0807219470701111	1	unresponsive
YDL078C	MDH3	0.236700705921514	0.0596682770101622	1	unresponsive
YDL079C	MRK1	1.53516565495908	0.130779645341039	0.000255785591141256	upregulated
YDL080C	THI3	-0.0722150995420462	0.0542374832880621	1	unresponsive
YDL081C	RPP1A	-0.934257256455113	0.116707520072361	1	unresponsive
YDL082W	RPL13A	-1.85865759279113	0.150705969471212	8.66178128138682e-08	downregulated
YDL083C	RPS16B	-1.66997672446177	0.168299118048433	0.000405817648656593	downregulated
YDL084W	SUB2	-0.501273330347664	0.0590233883264958	1	unresponsive
YDL085C-A		-0.278580294088045	0.076453594666657	1	unresponsive
YDL085W	NDE2	3.40956419710369	0.214058247547143	2.86323458853237e-28	upregulated
YDL086C-A		0.150844584108215	0.133524607087762	1	unresponsive
YDL086W		0.0383496815570413	0.0803721154142819	1	unresponsive
YDL087C	LUC7	0.760178699336863	0.0754075439802144	1	unresponsive
YDL088C	ASM4	0.326257578965434	0.0645084555044673	1	unresponsive
YDL089W	NUR1	0.885414081556205	0.0690215210198428	1	unresponsive
YDL090C	RAM1	-0.0794399276422021	0.0480894019483222	1	unresponsive
YDL091C	UBX3	1.37161684072549	0.0734431658252532	2.80199951885863e-06	upregulated
YDL092W	SRP14	-0.492164863494507	0.0905583193581651	1	unresponsive
YDL093W	PMT5	-0.550087091119884	0.0948587146067279	1	unresponsive
YDL094C		-0.189130158024434	0.211929758807707	1	unresponsive
YDL095W	PMT1	-0.749257718564507	0.0826768217561322	1	unresponsive
YDL096C	OPI6	-0.286421937705058	0.21323812705759	1	unresponsive
YDL097C	RPN6	0.538755477078493	0.0517772183702563	1	unresponsive
YDL098C	SNU23	0.378169634851737	0.109195397752914	1	unresponsive
YDL099W	BUG1	-0.152567674593539	0.11932236881234	1	unresponsive
YDL100C	GET3	-0.380908259405924	0.0547946415872713	1	unresponsive
YDL101C	DUN1	0.449963984647251	0.0853440829596416	1	unresponsive
YDL102W	POL3	-0.842092156856571	0.0509355769492251	1	unresponsive
YDL103C	QRI1	0.400544646018956	0.0622154413582988	1	unresponsive
YDL104C	QRI7	-0.642782195397447	0.127950718979663	1	unresponsive
YDL105W	NSE4	-0.6722466985676	0.100523436333515	1	unresponsive
YDL106C	PHO2	0.757983046083355	0.0721267197999961	1	unresponsive
YDL107W	MSS2	0.369243352220142	0.125268247435204	1	unresponsive
YDL108W	KIN28	0.198037796049706	0.0686311452170114	1	unresponsive
YDL109C		0.623529997151366	0.0749175924732116	1	unresponsive
YDL110C	TMA17	3.47305709992522	0.0694584214553122	2.5520945247589e-275	upregulated
YDL111C	RRP42	-0.973941752098321	0.0854685895088147	1	unresponsive
YDL112W	TRM3	-1.77011999583627	0.0733953121986387	1.13221917247629e-24	downregulated
YDL113C	ATG20	1.65113423302089	0.083111264611147	4.1752368558177e-14	upregulated
YDL114W		1.2149194713414	0.271261170446331	1	unresponsive
YDL114W-A		0.730124604052408	0.269269698332771	1	unresponsive
YDL115C	IWR1	0.721375770402958	0.0784651374676251	1	unresponsive
YDL116W	NUP84	0.192750238591305	0.0546262128417027	1	unresponsive
YDL117W	CYK3	-0.324141201261938	0.0709917262548515	1	unresponsive
YDL118W		0.518363073479997	0.321475499448414	1	unresponsive
YDL119C		0.730789834178076	0.0705551987804356	1	unresponsive
YDL120W	YFH1	-0.0314271916833022	0.0360439784743225	1	unresponsive
YDL121C		-2.08930045622829	0.0925132550092771	7.52768933780859e-31	downregulated
YDL122W	UBP1	-0.697512551448763	0.0656027656155316	1	unresponsive
YDL123W	SNA4	0.233346846814549	0.109428941476453	1	unresponsive
YDL124W		2.69218921179735	0.0872691484024282	3.28266964927104e-82	upregulated
YDL125C	HNT1	0.594392393531058	0.100854507131407	1	unresponsive
YDL126C	CDC48	0.726587001851344	0.0591694949635133	1	unresponsive
YDL127W	PCL2	-0.495773623600389	0.0891859009756911	1	unresponsive
YDL128W	VCX1	0.822929162467936	0.106918877124385	1	unresponsive
YDL129W		-1.78390244903339	0.359731466256315	0.139424118092602	unresponsive
YDL130W	RPP1B	-1.0684773672029	0.146116612888558	1	unresponsive
YDL130W-A	STF1	2.30423429134186	0.112850996945456	9.40474771751081e-30	upregulated
YDL131W	LYS21	-0.433657417445907	0.0746477394007336	1	unresponsive
YDL132W	CDC53	0.749953928752223	0.0642310902338237	1	unresponsive
YDL133C-A	RPL41B	-0.33646327374749	0.141845989255758	1	unresponsive
YDL133W	SRF1	0.461516999602451	0.0548977344052283	1	unresponsive
YDL134C	PPH21	0.810203837102791	0.0649839154832085	1	unresponsive
YDL135C	RDI1	0.0636135864702346	0.063367454141954	1	unresponsive
YDL136W	RPL35B	-1.49441250373651	0.151913678355814	0.00620415764847094	downregulated
YDL137W	ARF2	0.229996784823758	0.0626596948955272	1	unresponsive
YDL138W	RGT2	0.445471713927507	0.0863320963220521	1	unresponsive
YDL139C	SCM3	0.36522358117997	0.113719400666944	1	unresponsive
YDL140C	RPO21	-0.00958978443010577	0.109609352148525	1	unresponsive
YDL141W	BPL1	-0.15939090939541	0.0879499552643118	1	unresponsive
YDL142C	CRD1	1.34171301389764	0.077985525504722	7.28517177578925e-05	upregulated
YDL143W	CCT4	-0.593884859797646	0.0466650720484752	1	unresponsive
YDL144C		0.318329981665808	0.0894575969137401	1	unresponsive
YDL145C	COP1	-0.174868542036425	0.0633442579953454	1	unresponsive
YDL146W	LDB17	1.29828309256527	0.111400169880505	0.0379772174130858	upregulated
YDL147W	RPN5	0.441603193878523	0.100150096264988	1	unresponsive
YDL148C	NOP14	-3.58338332319009	0.208259329401987	3.75434739536636e-34	downregulated
YDL149W	ATG9	1.57478551239589	0.0937411666058807	6.49644329704498e-09	upregulated
YDL150W	RPC53	-2.30475107168796	0.101153336002534	7.45527542996656e-37	downregulated
YDL151C	BUD30	-2.34647339652423	0.311784876649481	9.63672777450098e-05	downregulated
YDL152W		-2.67293371596738	0.409318482673365	0.000260891122217083	downregulated
YDL153C	SAS10	-3.50531988010148	0.244968808410881	1.75085004148236e-23	downregulated
YDL154W	MSH5	-0.0237437663318779	0.0914812332045682	1	unresponsive
YDL155W	CLB3	-0.281229609717757	0.0556778860025766	1	unresponsive
YDL156W	CMR1	-0.083715753773898	0.0929405736723364	1	unresponsive
YDL157C		-0.857652367457	0.0926106520786034	1	unresponsive
YDL158C		-0.633823402450734	0.0992104043522887	1	unresponsive
YDL159C-B		0.280212851095308	0.377874784088671	1	unresponsive
YDL159W	STE7	0.440706785580557	0.0661277527044125	1	unresponsive
YDL159W-A		0.22279883922593	0.591422505255399	1	unresponsive
YDL160C	DHH1	0.626295445118629	0.103587770661052	1	unresponsive
YDL160C-A	MHF2	-0.56373526572908	0.100440106054098	1	unresponsive
YDL161W	ENT1	0.395964835756532	0.0740967367252523	1	unresponsive
YDL162C		0.60270173975093	0.331513089725041	1	unresponsive
YDL163W		-0.337658087559998	0.414166655613989	1	unresponsive
YDL164C	CDC9	-0.690730482090927	0.0710015412338839	1	unresponsive
YDL165W	CDC36	-0.458383496603361	0.06034096358691	1	unresponsive
YDL166C	FAP7	-2.29067871967468	0.0760564269509019	3.56249721386427e-63	downregulated
YDL167C	NRP1	-4.11912751268976	0.103217825490222	1.66359986929053e-198	downregulated
YDL168W	SFA1	0.288432588562122	0.0522359002709552	1	unresponsive
YDL169C	UGX2	3.0594459618932	0.171783897743677	5.87560056183862e-32	upregulated
YDL170W	UGA3	-0.28538227887108	0.109793288602028	1	unresponsive
YDL171C	GLT1	-0.922959158944843	0.0925865013481746	1	unresponsive
YDL172C		-0.043036957825919	0.150888461955407	1	unresponsive
YDL173W	PAR32	-0.0278293189465331	0.0963239727146076	1	unresponsive
YDL174C	DLD1	0.986733691628862	0.0774868065524868	1	unresponsive
YDL175C	AIR2	0.130430105618506	0.0741843210667832	1	unresponsive
YDL176W		-0.122502214517917	0.0719621505596202	1	unresponsive
YDL177C		-0.148039695491797	0.0886079416796684	1	unresponsive
YDL178W	DLD2	0.108256834476523	0.0638108053992539	1	unresponsive
YDL179W	PCL9	-0.577302480704391	0.0765064247037342	1	unresponsive
YDL180W		0.479304606558183	0.0811629405369035	1	unresponsive
YDL181W	INH1	1.59324802597404	0.140495247632318	0.00014703549111653	upregulated
YDL182W	LYS20	-0.145999435775763	0.157632513984615	1	unresponsive
YDL183C		0.814115290345858	0.0687021946815624	1	unresponsive
YDL184C	RPL41A	-0.168634598558747	0.112098359801313	1	unresponsive
YDL185C-A		0.0735040598787918	0.231966643506159	1	unresponsive
YDL185W	VMA1	-0.0786575102356155	0.0886442002833356	1	unresponsive
YDL186W		-0.0514580033751641	0.198639451210391	1	unresponsive
YDL187C		-0.215496907329237	0.118177750961342	1	unresponsive
YDL188C	PPH22	0.64864419114258	0.0867875393965484	1	unresponsive
YDL189W	RBS1	-0.547967001684657	0.064517855589307	1	unresponsive
YDL190C	UFD2	0.816613247299554	0.0665889708764225	1	unresponsive
YDL191W	RPL35A	-1.07349484862842	0.131144704609474	1	unresponsive
YDL192W	ARF1	-1.10588704901542	0.0761002147384243	0.693368786535775	unresponsive
YDL193W	NUS1	0.631178854468496	0.0424495711624326	1	unresponsive
YDL194W	SNF3	0.707851867352974	0.0958803162881809	1	unresponsive
YDL195W	SEC31	0.401590467944518	0.0880139357456775	1	unresponsive
YDL196W		0.800122472107939	0.267445065628159	1	unresponsive
YDL197C	ASF2	0.749538698524005	0.0772639627951595	1	unresponsive
YDL198C	GGC1	-1.17918324412296	0.097168221147361	0.294078501284754	unresponsive
YDL199C		2.95753080205183	0.105487263481585	2.25522406964257e-75	upregulated
YDL200C	MGT1	0.226838535661698	0.0879163262301348	1	unresponsive
YDL201W	TRM8	-1.91787026327944	0.101157835097773	1.17982805606955e-18	downregulated
YDL202W	MRPL11	-0.272473694191082	0.0560900986412911	1	unresponsive
YDL203C	ACK1	-0.43867375684514	0.046485596238509	1	unresponsive
YDL204W	RTN2	6.29841209317748	0.144607294608009	1.77296522905145e-291	upregulated
YDL205C	HEM3	0.158925181755889	0.159476110647703	1	unresponsive
YDL206W		2.59026794613021	0.0994771497350415	3.63796968996039e-56	upregulated
YDL207W	GLE1	-0.0881781283666375	0.212892650193527	1	unresponsive
YDL208W	NHP2	-2.92848061364993	0.106916541436967	3.0050717240706e-71	downregulated
YDL209C	CWC2	-1.14425652276628	0.123224361979492	0.991419047195505	unresponsive
YDL210W	UGA4	0.0462065839371039	0.10013202485459	1	unresponsive
YDL211C		-0.618812155681725	0.103236771471521	1	unresponsive
YDL212W	SHR3	-0.64712744516491	0.0836713395557573	1	unresponsive
YDL213C	NOP6	-2.39097286731941	0.160191693409584	3.78882180654883e-17	downregulated
YDL214C	PRR2	4.80992710891824	0.133259472273103	9.16376969643531e-178	upregulated
YDL215C	GDH2	1.04199412772691	0.0631780068237152	1	unresponsive
YDL216C	RRI1	1.47582627605815	0.0899063239047622	8.22564358687931e-07	upregulated
YDL217C	TIM22	-0.511218278540219	0.0645698567199076	1	unresponsive
YDL218W		0.890052644289502	0.159561275850624	1	unresponsive
YDL219W	DTD1	-0.297528771103091	0.0972108300301388	1	unresponsive
YDL220C	CDC13	0.290922972459616	0.0679904186232439	1	unresponsive
YDL221W		0.260869418319808	0.203924154173246	1	unresponsive
YDL222C	FMP45	7.30305963072446	0.143276548776514	0	upregulated
YDL223C	HBT1	6.39125791564706	0.0822789384695182	0	upregulated
YDL224C	WHI4	0.494288799584314	0.0924287602828336	1	unresponsive
YDL225W	SHS1	0.0950616878750594	0.0743013074733855	1	unresponsive
YDL226C	GCS1	-0.341646379506537	0.0606769072433036	1	unresponsive
YDL227C	HO	-3.7416315385841	0.135725748010167	3.81554911204921e-89	downregulated
YDL228C		-1.21760217176438	0.25642442783473	1	unresponsive
YDL229W	SSB1	-2.03510119269705	0.234730298616353	6.4218313439022e-05	downregulated
YDL230W	PTP1	1.42636630122213	0.0538610164562227	2.20368671438554e-14	upregulated
YDL231C	BRE4	0.0771411338478607	0.059809467090493	1	unresponsive
YDL232W	OST4	-1.07048274035035	0.127436028183417	1	unresponsive
YDL233W	MFG1	0.675014128996422	0.0636023510020004	1	unresponsive
YDL234C	GYP7	1.59182320466261	0.0562261185474977	8.02282873156605e-25	upregulated
YDL235C	YPD1	-0.135787872279315	0.0702272885652987	1	unresponsive
YDL236W	PHO13	-0.226244593335375	0.0568588529081916	1	unresponsive
YDL237W	AIM6	0.0962707971120508	0.0997948458073521	1	unresponsive
YDL238C	GUD1	1.26953784178036	0.106095094729115	0.0554578336142325	unresponsive
YDL239C	ADY3	1.54956180607757	0.117335008225044	1.80844284117388e-05	upregulated
YDL240C-A		-0.405768669496892	0.8405737504232	NA	unresponsive
YDL240W	LRG1	-0.638764193344408	0.083862000263669	1	unresponsive
YDL241W		-1.68392242142674	0.11828051311716	5.32833365437718e-08	downregulated
YDL242W		0.147373349688851	0.226088171258501	1	unresponsive
YDL243C	AAD4	-0.120599809173575	0.0791435980571046	1	unresponsive
YDL244W	THI13	-0.425236725995603	0.149004232440217	1	unresponsive
YDL245C	HXT15	-0.619156364689559	0.429689651961071	1	unresponsive
YDL246C	SOR2	0.648107674211224	0.448818844442211	1	unresponsive
YDL247W	MPH2	1.08055442257987	0.216179135597259	1	unresponsive
YDL247W-A		1.0256158053295	0.304661387475663	1	unresponsive
YDL248W	COS7	0.856357697059745	0.124385448843005	1	unresponsive
YDR001C	NTH1	3.27945753745667	0.0869312222479764	1.25633691338973e-149	upregulated
YDR002W	YRB1	-0.441471190148584	0.0795379664241316	1	unresponsive
YDR003W	RCR2	1.57554751532683	0.049237326436597	2.04897437572621e-30	upregulated
YDR003W-A		1.51308190485903	0.0801972723225942	1.21271665017368e-09	upregulated
YDR004W	RAD57	0.201462977626707	0.060484339333129	1	unresponsive
YDR005C	MAF1	1.06309658757606	0.0689944186122847	1	unresponsive
YDR006C	SOK1	0.30037166259535	0.0509093073343131	1	unresponsive
YDR007W	TRP1	-0.0287845865646838	0.0585506348875965	1	unresponsive
YDR008C		0.130707396955984	0.206945190635488	1	unresponsive
YDR009W	GAL3	0.353281288232234	0.132648055535175	1	unresponsive
YDR010C		-0.468076305858959	0.3516323118112	1	unresponsive
YDR011W	SNQ2	-0.223928111795736	0.0952059722410494	1	unresponsive
YDR012W	RPL4B	-1.6695684306611	0.142686488920883	1.73327096470423e-05	downregulated
YDR013W	PSF1	-0.122041754367983	0.0853704744241512	1	unresponsive
YDR014W	RAD61	0.0247195123763284	0.102338280748328	1	unresponsive
YDR014W-A	HED1	0.744662112004262	0.158171739779976	1	unresponsive
YDR015C		0.629076879823332	0.527904801571904	1	unresponsive
YDR016C	DAD1	-0.457848093585045	0.0798469315844154	1	unresponsive
YDR017C	KCS1	-0.00523228906744796	0.0743570910231209	1	unresponsive
YDR018C		3.02169144277303	0.121845480087299	1.97888052759076e-60	upregulated
YDR019C	GCV1	-0.467255842190037	0.158722544548024	1	unresponsive
YDR020C	DAS2	-1.80742491288241	0.0624126068724101	4.56373700986821e-37	downregulated
YDR021W	FAL1	-3.16542789929867	0.161660820452688	1.1209156864631e-39	downregulated
YDR022C	ATG31	0.116137571116077	0.13420082852288	1	unresponsive
YDR023W	SES1	-0.872926289319486	0.089540806517794	1	unresponsive
YDR024W	FYV1	-0.937613871388579	0.115266473931011	1	unresponsive
YDR025W	RPS11A	-1.97293845736004	0.153276943496011	1.66874074064965e-09	downregulated
YDR026C	NSI1	-0.436433738823124	0.0897330281557525	1	unresponsive
YDR027C	VPS54	0.813473516315449	0.0798987247921202	1	unresponsive
YDR028C	REG1	0.429344312395069	0.0866329696398448	1	unresponsive
YDR029W		0.152270660646208	0.298604279509763	1	unresponsive
YDR030C	RAD28	-0.0439279375983616	0.0959510650680605	1	unresponsive
YDR031W	MIX14	0.951116583254519	0.141720704426647	1	unresponsive
YDR032C	PST2	1.0186268670986	0.0975862267921934	1	unresponsive
YDR033W	MRH1	-1.42595179170806	0.113560674343152	0.00101994443030257	downregulated
YDR034C	LYS14	-0.22035043271098	0.0734164945482925	1	unresponsive
YDR034C-A		-0.151974705350163	0.705095760679399	1	unresponsive
YDR034C-C		NA	NA	NA	NA
YDR034C-D		0.296288609597808	0.142471640434107	1	unresponsive
YDR034W-B		4.77462909094589	0.180413570843172	1.42307762518448e-95	upregulated
YDR035W	ARO3	-0.306215259676571	0.039368635567686	1	unresponsive
YDR036C	EHD3	0.00697746530137833	0.0564649090382237	1	unresponsive
YDR037W	KRS1	-1.16492316906468	0.111563233719575	0.59507445657509	unresponsive
YDR038C	ENA5	-0.549039457142823	0.117236576117142	1	unresponsive
YDR039C	ENA2	2.76779291834581	0.590631846217078	0.0147997894155326	upregulated
YDR040C	ENA1	4.81557803177831	0.125437713902136	4.08667089695415e-201	upregulated
YDR041W	RSM10	0.516860690000009	0.06765184326855	1	unresponsive
YDR042C		1.06193647828554	0.129861675568916	1	unresponsive
YDR043C	NRG1	2.41425242061198	0.091108520156408	5.34247536947973e-53	upregulated
YDR044W	HEM13	-1.04986503787747	0.0893516645042955	1	unresponsive
YDR045C	RPC11	-1.51608462179047	0.0853693019198295	1.10503187479268e-08	downregulated
YDR046C	BAP3	-0.749094584630049	0.0929509660002247	1	unresponsive
YDR047W	HEM12	0.107141647866602	0.05268286667251	1	unresponsive
YDR048C		0.801128096482816	0.347956639383238	1	unresponsive
YDR049W	VMS1	-0.0174240593553241	0.0737844691854103	1	unresponsive
YDR050C	TPI1	-0.60583432930467	0.0866583626778589	1	unresponsive
YDR051C	DET1	0.555725904112702	0.059431496348108	1	unresponsive
YDR052C	DBF4	-0.110189210712932	0.0805095917978924	1	unresponsive
YDR053W		-0.0166499988123599	0.351097660104988	1	unresponsive
YDR054C	CDC34	0.299689475930875	0.0764656763524249	1	unresponsive
YDR055W	PST1	-0.185949060452497	0.0942609935479531	1	unresponsive
YDR056C		-0.336744537849618	0.0736019665179343	1	unresponsive
YDR057W	YOS9	0.415195154827046	0.0619082468164431	1	unresponsive
YDR058C	TGL2	1.60629595096819	0.0806330698641669	4.73793613869834e-13	upregulated
YDR059C	UBC5	1.3457930536719	0.115856336829467	0.0151871984049212	upregulated
YDR060W	MAK21	-3.52593947200904	0.148142400407845	9.08521250653338e-64	downregulated
YDR061W		0.286350121165249	0.0470173799795671	1	unresponsive
YDR062W	LCB2	-0.502631705673061	0.0697135745710155	1	unresponsive
YDR063W	AIM7	0.515813325529932	0.0758715813212707	1	unresponsive
YDR064W	RPS13	-1.19745231329575	0.131370615742348	0.570237418131356	unresponsive
YDR065W	RRG1	-0.192349970822475	0.101299598305661	1	unresponsive
YDR066C	RTR2	0.244681133382956	0.091777742612179	1	unresponsive
YDR067C	OCA6	0.296278231603727	0.093684631173613	1	unresponsive
